地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30240,20160712,東京湾　１９,東京湾（１７）,A,1035,13,9,千葉県,薄曇り,27.2,22.1,10,,,3,,8.2,6.5,,2.7,,,,0.53,0.031,0.01,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.02,,0.031,,,,,,,,0.02,,0.005,,,2.2,1.5,,32.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20160802,東京湾　１９,東京湾（１７）,A,1215,11,0.5,千葉県,曇り,25.8,25.6,10,,,3.1,,8.2,8.5,,2.5,,2.00E+00,,0.46,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.23,1.7,0.031,,8.3,3,1.9,,31.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20160802,東京湾　１９,東京湾（１７）,A,1220,13,9,千葉県,曇り,25.8,23.1,10,,,3.1,,8.1,6.4,,1.6,,,,0.3,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,0.012,,,,,,,,0.15,,0.02,,,3,2.2,,31.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20160927,東京湾　１９,東京湾（１７）,A,1035,11,0.5,千葉県,晴れ,26.2,26.2,9.8,,,1.3,,8.6,15,,5.5,,3.30E+02,,0.57,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,0.012,,,,,,,,0.14,3,0.004,,50,4.2,2,,25.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20160927,東京湾　１９,東京湾（１７）,A,1040,13,8.8,千葉県,晴れ,26.2,25.6,9.8,,,1.3,,8.2,6.7,,3.2,,,,0.42,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.07,,0.083,,,,,,,,0.01,,0.006,,,2.5,2,,30.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20161004,東京湾　１９,東京湾（１７）,A,1157,11,0.5,千葉県,晴れ,26.9,25.5,10,,,2.3,,8.4,11,,3,,7.80E+00,,0.31,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,1.8,<0.003,,26,3.4,1.7,,29.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20161004,東京湾　１９,東京湾（１７）,A,1200,13,9,千葉県,晴れ,26.9,23.1,10,,,2.3,,8.1,6.3,,1.5,,,,0.32,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.08,,0.088,,,,,,,,<0.01,,0.012,,,1.3,1.1,,32.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20161108,東京湾　１９,東京湾（１７）,A,1055,11,0.5,千葉県,曇り,14,19.9,10.9,,,8.9,,8.1,7.9,,1.8,,<2.0E+00,<0.5,0.26,0.04,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.08,,0.099,,,,,,,,<0.01,1.7,0.02,,5.9,2,0.6,,33.36,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20161108,東京湾　１９,東京湾（１７）,A,1100,13,9.9,千葉県,曇り,14,19.7,10.9,,,8.9,,8.1,7.9,,1.7,,,,0.27,0.03,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.05,,0.065,,,,,,,,<0.01,,0.01,,,2.6,0.2,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20161207,東京湾　１９,東京湾（１７）,A,1405,11,0.5,千葉県,晴れ,10.4,16.8,10.4,,,9.5,,8,7.9,,1.3,,<2.0E+00,,0.25,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.08,,0.1,,,,,,,,<0.01,1.1,0.012,,2.3,1.5,0.9,,33.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20161207,東京湾　１９,東京湾（１７）,A,1410,13,9.4,千葉県,晴れ,10.4,16.6,10.4,,,9.5,,8.1,7.7,,1.6,,,,0.21,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027,0.07,,0.097,,,,,,,,<0.01,,0.02,,,1.3,1.2,,33.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20170119,東京湾　１９,東京湾（１７）,A,1025,11,0.5,千葉県,曇り,9.2,12.7,11.1,,,8.9,,8.1,8.3,,1,,<2.0E+00,<0.5,0.4,0.024,0.004,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.025,0.17,,0.19,<0.005,,,,,,,0.06,0.8,0.022,,1.5,1.9,1.4,,33.73,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20170119,東京湾　１９,東京湾（１７）,A,1030,13,10.1,千葉県,曇り,9.2,11.9,11.1,,,8.9,,8.1,7.8,,0.9,,,,0.45,0.044,0.003,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.021,0.15,,0.17,,,,,,,,<0.01,,0.018,,,2.1,1.8,,33.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20170208,東京湾　１９,東京湾（１７）,A,1115,11,0.5,千葉県,晴れ,8.7,13.2,10.4,,,8.5,,8.1,8.7,,1.5,,<2.0E+00,,0.28,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.15,,0.16,,,,,,,,<0.01,1,0.012,,4.6,2.3,2,,33.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20170208,東京湾　１９,東京湾（１７）,A,1120,13,9.4,千葉県,晴れ,8.7,12,10.4,,,8.5,,8.1,8.8,,1.1,,,,0.28,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.15,,0.16,,,,,,,,0.01,,0.01,,,2,1.3,,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20170301,東京湾　１９,東京湾（１７）,A,1040,11,0.5,千葉県,晴れ,7.1,12.1,10,,,3.9,,8.2,9.2,,1.3,,<2.0E+00,,0.32,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.12,,0.13,,,,,,,,0.11,1.2,0.007,,7.2,2.1,1.5,,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20170301,東京湾　１９,東京湾（１７）,A,1045,13,9,千葉県,晴れ,7.1,12.3,10,,,3.9,,8.2,8.6,,1.6,,,,0.36,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.11,,0.12,,,,,,,,0.05,,0.007,,,1.8,1.5,,33.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160419,東京湾　２０,東京湾（１７）,A,1236,11,0.5,千葉県,晴れ,18.7,18.1,10,,,4.4,,8.2,8.4,,1.5,,2.00E+00,,0.24,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.03,,0.045,,,,,,,,0.13,1.4,<0.003,1.40E+03,4.3,1.6,1.3,,33.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160419,東京湾　２０,東京湾（１７）,A,1240,13,9,千葉県,晴れ,18.7,16.4,10,,,4.4,,8.2,8.1,,1.4,,,,0.43,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.04,,0.047,,,,,,,,0.1,,<0.003,,,1.8,1.4,,33.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160519,東京湾　２０,東京湾（１７）,A,1157,11,0.5,千葉県,晴れ,22.1,19.7,10,,,4.1,,8.3,9.2,,3.5,,<2.0E+00,<0.5,0.16,0.016,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,<0.012,,,,,,,,0.02,2.3,0.007,2.50E+03,12,3.9,3.4,,32.89,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160519,東京湾　２０,東京湾（１７）,A,1205,13,9,千葉県,晴れ,22.1,19,10,,,4.1,,8.2,7.5,,2.8,,,,0.12,0.01,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,<0.012,,,,,,,,0.03,,0.003,,,3.4,3.3,,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160614,東京湾　２０,東京湾（１７）,A,1058,11,0.5,千葉県,晴れ,23.3,21.2,9.8,,,3.9,,8.1,8.2,,2.4,,4.90E+02,,0.24,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,0.012,,,,,,,,0.09,1.6,0.006,5.70E+03,13,2.7,2.2,,32.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160614,東京湾　２０,東京湾（１７）,A,1103,13,8.7,千葉県,晴れ,23.3,19.6,9.8,,,3.9,,8.1,7.2,,1.5,,,,0.26,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.05,,0.059,,,,,,,,0.11,,0.01,,,2.2,1.9,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160712,東京湾　２０,東京湾（１７）,A,1110,11,0.5,千葉県,薄曇り,26.9,25.1,9.5,,,2.5,,8.4,10,,3.1,,<2.0E+00,<0.5,0.36,0.022,0.005,<0.00006,<0.0006,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,<0.01,1.6,0.003,4.00E+03,9.7,2.5,1.3,,32.49,,<0.05,<0.002,<0.001,,,,,,<0.008,,,,,,,,,,,,,,,,,,0.009,<0.0002,<0.00004,<0.02,0.0029,<0.02,<0.003,,,
30250,20160712,東京湾　２０,東京湾（１７）,A,1100,13,8.5,千葉県,薄曇り,26.9,24.1,9.5,,,2.5,,8.1,6.3,,2.4,,,,0.35,0.023,0.003,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,<0.012,,,,,,,,0.02,,0.006,,,2.3,1.4,,33.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160802,東京湾　２０,東京湾（１７）,A,1230,11,0.5,千葉県,曇り,25.9,25.8,9.6,,,4.5,,8.2,8.4,,3.2,,2.00E+00,,0.21,0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.14,2.1,0.017,7.20E+02,6.4,2.9,1.9,,31.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160802,東京湾　２０,東京湾（１７）,A,1235,13,8.6,千葉県,曇り,25.9,24.2,9.6,,,4.5,,8.1,6.1,,1.9,,,,0.28,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.13,,0.019,,,2.7,2.5,,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160927,東京湾　２０,東京湾（１７）,A,1100,11,0.5,千葉県,晴れ,26.5,26.7,10,,,1.9,,8.5,14,,5.1,,3.30E+01,,0.42,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.01,2.7,0.009,8.50E+03,30,3.2,2,,26.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20160927,東京湾　２０,東京湾（１７）,A,1105,13,9,千葉県,晴れ,26.5,24.8,10,,,1.9,,8.2,6.3,,3.2,,,,0.41,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.05,,0.062,,,,,,,,0.01,,0.003,,,2.5,2.2,,30.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20161004,東京湾　２０,東京湾（１７）,A,1215,11,0.5,千葉県,晴れ,25.8,25.2,9.5,,,2.6,,8.3,11,,3.4,,1.30E+01,,0.31,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,2.1,<0.003,5.80E+03,21,2.7,1.5,,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20161004,東京湾　２０,東京湾（１７）,A,1218,13,8.5,千葉県,晴れ,25.8,24,9.5,,,2.6,,8.2,5.9,,1.7,,,,0.35,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,0.035,,,,,,,,<0.01,,<0.003,,,2,1.4,,30.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20161108,東京湾　２０,東京湾（１７）,A,1035,11,0.5,千葉県,曇り,13.3,19.8,10.4,,,7,,8.1,8.1,,1.8,,<2.0E+00,<0.5,0.17,0.031,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.04,,0.05,,,,,,,,<0.01,1.4,0.013,5.20E+02,6.3,2.1,0.4,,33.86,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20161108,東京湾　２０,東京湾（１７）,A,1040,13,9.4,千葉県,曇り,13.3,17.4,10.4,,,7,,8.1,8.1,,1.8,,,,0.22,0.032,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.04,,0.052,,,,,,,,<0.01,,0.014,,,2.9,2.3,,33.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20161207,東京湾　２０,東京湾（１７）,A,1435,11,0.5,千葉県,晴れ,11.4,16.7,10.2,,,4.1,,8.1,8.5,,1.6,,<2.0E+00,,0.23,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.06,,0.076,,,,,,,,<0.01,1.4,0.017,1.10E+03,6.7,1.4,1,,33.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20161207,東京湾　２０,東京湾（１７）,A,1440,13,9.5,千葉県,晴れ,11.4,16.4,10.2,,,4.1,,8.1,8.3,,1.2,,,,0.23,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.06,,0.075,,,,,,,,<0.01,,0.016,,,1.6,0.9,,33.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20170119,東京湾　２０,東京湾（１７）,A,1045,11,0.5,千葉県,曇り,9.2,12.9,10,,,7.5,,8.1,9,,1.1,,<2.0E+00,<0.5,0.35,0.024,0.003,<0.00006,0.0011,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.026,0.18,,0.2,<0.005,,,,,,,<0.01,0.9,0.017,4.00E+02,3.7,2.2,1.7,,33.53,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20170119,東京湾　２０,東京湾（１７）,A,1050,13,9,千葉県,曇り,9.2,11,10,,,7.5,,8.1,8.9,,1.4,,,,0.37,0.022,0.003,<0.00006,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.18,,0.2,,,,,,,,<0.01,,0.022,,,2.5,1.4,,33.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20170208,東京湾　２０,東京湾（１７）,A,1050,11,0.5,千葉県,晴れ,8.1,12.6,10.5,,,9,,8.1,9.3,,1.5,,<2.0E+00,,0.32,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.15,,0.16,,,,,,,,0.01,1.4,0.008,,5.3,2.3,2.1,,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20170208,東京湾　２０,東京湾（１７）,A,1055,13,9.5,千葉県,晴れ,8.1,10.7,10.5,,,9,,8.1,9.3,,1.4,,,,0.32,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.15,,0.16,,,,,,,,0.01,,0.01,,,2.1,1.8,,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20170301,東京湾　２０,東京湾（１７）,A,1055,11,0.5,千葉県,晴れ,7.9,12.2,9.6,,,3.7,,8.3,10,,1.3,,2.00E+00,,0.2,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,0.035,,,,,,,,0.02,1.1,0.003,1.10E+03,15,1.7,1.3,,33.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20170301,東京湾　２０,東京湾（１７）,A,1100,13,8.6,千葉県,晴れ,7.9,11.3,9.6,,,3.7,,8.2,10,,1,,,,0.18,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,0.024,,,,,,,,0.02,,0.003,,,3,1.3,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20160509,東京湾　２１,東京湾（１７）,A,1100,11,0.5,千葉県,曇り,21,18.8,27.3,,,9.5,,8.1,8.6,,1.4,,<2.0E+00,<0.5,0.39,0.018,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.02,,0.028,,,,,,,,0.19,,0.006,,,1.8,1.8,,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20160509,東京湾　２１,東京湾（１７）,A,1103,13,15,千葉県,曇り,21,18.1,27.3,,,9.5,,8.2,7.6,,1.9,,,,0.42,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,0.022,,,,,,,,0.04,,0.003,,,3.2,2.7,,34.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20160712,東京湾　２１,東京湾（１７）,A,1135,11,0.5,千葉県,薄曇り,26.4,24.4,23.6,,,6,,8.2,8.9,,1.6,,<2.0E+00,<0.5,0.26,0.012,0.004,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.003,,,1.6,1.2,,33.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20160712,東京湾　２１,東京湾（１７）,A,1140,13,15,千葉県,薄曇り,26.4,20.1,23.6,,,6,,8.1,6.9,,1.9,,,,0.28,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.01,,0.005,,,1.6,1.1,,33.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20160927,東京湾　２１,東京湾（１７）,A,1130,11,0.5,千葉県,晴れ,26.9,26.7,22.5,,,11,,8.2,8.1,,1.5,,,,0.15,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,<0.003,,,1.4,1.3,,32.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20160927,東京湾　２１,東京湾（１７）,A,1135,13,15,千葉県,晴れ,26.9,25.8,22.5,,,11,,8.1,6.9,,1.4,,,,0.18,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,0.014,,,,,,,,<0.01,,<0.003,,,1.6,1.6,,33.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20161122,東京湾　２１,東京湾（１７）,A,1125,11,0.5,千葉県,晴れ,16.9,20.7,22.5,,,18.7,,8.2,7.9,,1.1,,<2.0E+00,<0.5,0.36,0.021,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.02,,0.029,,,,,,,,0.03,,0.013,,,2.5,2.1,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20161122,東京湾　２１,東京湾（１７）,A,1130,13,15,千葉県,晴れ,16.9,20.5,22.5,,,18.7,,8.2,7.3,,1,,,,0.16,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.02,,0.03,,,,,,,,<0.01,,0.009,,,2,1.3,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170119,東京湾　２１,東京湾（１７）,A,1120,11,0.5,千葉県,曇り,9.1,15.4,24,,,12,,8.1,7.7,,0.7,,<2.0E+00,<0.5,0.16,0.016,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.09,,0.1,,,,,,,,<0.01,,0.016,,,1.7,1.3,,34.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170119,東京湾　２１,東京湾（１７）,A,1125,13,15,千葉県,曇り,9.1,14.2,24,,,12,,8.1,7.7,,0.5,,,,0.18,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.09,,0.099,,,,,,,,<0.01,,0.014,,,1.7,1.5,,34.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170301,東京湾　２１,東京湾（１７）,A,1130,11,0.5,千葉県,薄曇り,9.1,15.4,19.9,,,17.5,,8.1,7.9,,0.8,,,,0.13,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.06,,0.065,,,,,,,,0.01,,0.012,,,1.5,1.2,,34.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20170301,東京湾　２１,東京湾（１７）,A,1130,13,15,千葉県,薄曇り,9.1,14.7,19.9,,,17.5,,8.1,8.5,,1,,,,0.13,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.06,,0.065,,,,,,,,<0.01,,0.012,,,1.3,1.1,,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20160419,東京湾　２２,東京湾（１７）,A,1146,11,0.5,千葉県,晴れ,18.3,18.6,19.3,,,9.5,,8.2,8.3,,1,,<2.0E+00,<0.5,0.16,0.012,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,<0.01,,0.012,,,,,,,,0.1,,<0.003,,,1.4,1.3,,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20160419,東京湾　２２,東京湾（１７）,A,1150,13,15,千葉県,晴れ,18.3,17,19.3,,,9.5,,8.1,8,,1.2,,,,0.2,0.012,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,0.016,,,,,,,,0.11,,<0.003,,,1.5,1.2,,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20160614,東京湾　２２,東京湾（１７）,A,1150,11,0.5,千葉県,晴れ,23.4,20.6,17.5,,,7.2,,8.1,8.7,,1,,,,0.15,0.011,,,,<0.0005,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,<0.012,,,,,,,,0.09,,0.005,,,2.2,1.5,,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20160614,東京湾　２２,東京湾（１７）,A,1155,13,15,千葉県,晴れ,23.4,17.9,17.5,,,7.2,,8.1,6.9,,0.9,,,,0.22,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.07,,0.08,,,,,,,,0.09,,0.013,,,1.8,1.7,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20160826,東京湾　２２,東京湾（１７）,A,1140,11,0.5,千葉県,晴れ,28.9,28.2,22,,,8.1,,8.2,8.5,,1.5,,4.50E+00,<0.5,0.31,0.019,0.005,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,0.09,,0.009,,,2.2,1.4,,32.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20160826,東京湾　２２,東京湾（１７）,A,1145,13,15,千葉県,晴れ,28.9,27.1,22,,,8.1,,8.1,7,,1.4,,,,0.34,0.011,0.01,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.02,,0.022,,,,,,,,0.08,,0.004,,,1.3,1.1,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20161024,東京湾　２２,東京湾（１７）,A,1105,11,0.5,千葉県,晴れ,17,23.7,20.4,,,16,,8.2,7.6,,0.8,,2.30E+01,<0.5,0.12,0.014,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,0.012,,,,,,,,0.01,,0.008,,,2.3,1.7,,34.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20161024,東京湾　２２,東京湾（１７）,A,1110,13,15,千葉県,晴れ,17,23,20.4,,,16,,8.2,7.5,,0.8,,,,0.1,0.012,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,<0.012,,,,,,,,<0.01,,0.006,,,2.1,2.1,,34.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
