地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,ＰＦОＳ,ＰＦОＳ（直鎖体）,ＰＦОＡ,ＰＦОＡ（直鎖体）,ＰＦОＳ及びＰＦОＡ,クロロホルム,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30270,20210610,東京湾　２２,東京湾（１７）,A,938,上層（表層）,0.5,千葉県,晴れ,24.5,20.8,16,,,10.6,8.1,8.3,,1.2,,,,0.11,0.013,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,<0.01,0.7,0.003,4.80E+02,0.5,0.8,0.7,,33.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.008,<0.02,<0.003,<0.00004,<0.002,<0.001
30270,20210610,東京湾　２２,東京湾（１７）,A,938,下層,15,千葉県,晴れ,24.5,20,16,,,10.6,8.1,7.9,,1.1,,,,0.09,0.01,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,0.8,0.8,,33.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20210805,東京湾　２２,東京湾（１７）,A,1023,上層（表層）,0.5,千葉県,晴れ,31,27.5,16,,,15.2,8.2,7.4,,1.6,,4.00E+00,<0.5,0.09,0.009,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.7,<0.003,3.40E+02,0.4,1,0.9,,33.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20210805,東京湾　２２,東京湾（１７）,A,1023,下層,15,千葉県,晴れ,31,24.7,16,,,15.2,8.1,7.7,,1.4,,,,0.08,0.008,0.004,<0.00006,<0.0006,7.7,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,1,0.8,,33.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20211007,東京湾　２２,東京湾（１７）,A,957,上層（表層）,0.5,千葉県,曇り,23.5,24.4,16,,,14.8,8.1,7.2,,1,,2.30E+01,<0.5,0.1,0.012,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.6,0.004,2.70E+02,0.5,1.3,0.9,,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20211007,東京湾　２２,東京湾（１７）,A,957,下層,15,千葉県,曇り,23.5,22.9,16,,,14.8,8.1,6.6,,0.8,,,,0.13,0.015,0.003,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.02,,,0.022,,,,,,,,0.01,,0.007,,,0.9,0.8,,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20211220,東京湾　２２,東京湾（１７）,A,955,上層（表層）,0.5,千葉県,快晴,10,16.4,16,,,13,8,7.9,,1.1,,,,0.18,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.06,,,0.071,,,,,,,,<0.01,0.8,0.014,8.40E+01,0.9,0.7,0.7,,33.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20211220,東京湾　２２,東京湾（１７）,A,955,下層,15,千葉県,快晴,10,15.5,16,,,13,8,7.9,,1,,,,0.19,0.021,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.06,,,0.071,,,,,,,,0.01,,0.014,,,0.8,0.7,,33.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20220203,東京湾　２２,東京湾（１７）,A,952,上層（表層）,0.5,千葉県,薄曇り,7.5,16.7,16,,,16,8,7.7,,0.8,,<2.0E+00,<0.5,0.1,0.017,0.006,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.03,,,0.034,,,,,,,,0.01,0.5,0.011,1.00E+02,0.9,0.7,0.7,,34.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20220203,東京湾　２２,東京湾（１７）,A,952,下層,15,千葉県,薄曇り,7.5,16.7,16,,,16,8,7.8,,0.7,,,,0.1,0.017,0.006,<0.00006,<0.0006,7.8,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.03,,,0.034,,,,,,,,0.02,,0.011,,,0.8,0.8,,34.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210520,東京湾　２３,東京湾（１７）,A,1037,上層（表層）,0.5,千葉県,霧,21.5,19.1,30,,,14.7,8.1,8,,1.1,,1.10E+01,<0.5,0.08,0.012,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.8,0.003,1.90E+02,0.8,0.9,0.8,,33.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210520,東京湾　２３,東京湾（１７）,A,1037,下層,15,千葉県,霧,21.5,17.4,30,,,14.7,8,7.3,,1,,,,0.1,0.016,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.05,,,0.053,,,,,,,,<0.01,,0.011,,,0.7,0.7,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210708,東京湾　２３,東京湾（１７）,A,1027,上層（表層）,0.5,千葉県,曇り,25.5,23.6,24,,,5.3,8.3,9.6,,2.7,,4.00E+00,<0.5,0.18,0.02,<0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,<0.01,1.2,<0.003,1.80E+03,4.6,1.4,1,,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210708,東京湾　２３,東京湾（１７）,A,1027,下層,15,千葉県,曇り,25.5,20.3,24,,,5.3,8.1,6.9,,1.2,,,,0.13,0.016,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.03,,,0.033,,,,,,,,<0.01,,0.009,,,0.8,0.7,,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210909,東京湾　２３,東京湾（１７）,A,1012,上層（表層）,0.5,千葉県,雨,21.5,24.3,29,,,11,8,7.1,,1.4,,,,0.14,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.02,,,0.025,,,,,,,,<0.01,0.8,0.008,3.70E+02,0.8,0.9,0.8,,32.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210909,東京湾　２３,東京湾（１７）,A,1012,下層,15,千葉県,雨,21.5,24.2,29,,,11,8,7.1,,1.3,,,,0.13,0.014,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,,0.024,,,,,,,,<0.01,,0.007,,,0.9,0.8,,32.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20211118,東京湾　２３,東京湾（１７）,A,1008,上層（表層）,0.5,千葉県,晴れ,16.5,22,28,,,15.6,8.1,7.4,,1.1,,4.00E+00,<0.5,0.07,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,<0.5,<0.003,2.10E+02,0.8,0.8,0.7,,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20211118,東京湾　２３,東京湾（１７）,A,1008,下層,15,千葉県,晴れ,16.5,22,28,,,15.6,8.1,7.3,,1,,,,0.08,0.011,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.003,,,0.8,0.7,,33.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20220124,東京湾　２３,東京湾（１７）,A,1047,上層（表層）,0.5,千葉県,曇り,9.5,18,28,,,16.5,8.1,7.3,,0.9,,<2.0E+00,<0.5,0.09,0.013,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.02,,,0.023,,,,,,,,0.02,<0.5,0.008,6.40E+01,0.2,0.8,0.7,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20220124,東京湾　２３,東京湾（１７）,A,1047,下層,15,千葉県,曇り,9.5,17.9,28,,,16.5,8.1,8.6,,0.8,,,,0.09,0.014,,,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.02,,,0.023,,,,,,,,<0.01,,0.008,,,0.6,0.6,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20220303,東京湾　２３,東京湾（１７）,A,1004,上層（表層）,0.5,千葉県,晴れ,12.5,17,29,,,>20.0,8,7.5,,1.3,,,,0.12,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,1.1,0.01,3.80E+02,0.6,0.7,0.6,,34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20220303,東京湾　２３,東京湾（１７）,A,1004,下層,15,千葉県,晴れ,12.5,16.8,29,,,>20.0,8.1,7.5,,0.9,,,,0.13,0.017,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,,0.01,,,0.7,0.5,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210415,東京湾　２４,東京湾（１７）,A,1033,上層（表層）,0.5,千葉県,晴れ,15,16.2,27.6,,,8,8.1,9.1,,1.3,,2.00E+00,<0.5,0.11,0.012,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,<0.01,0.8,<0.003,7.30E+02,3.8,1.6,1.3,,33.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210415,東京湾　２４,東京湾（１７）,A,1033,下層,15,千葉県,晴れ,15,16,27.6,,,8,8.1,8.4,,1.2,,,,0.13,0.014,0.003,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,,0.024,,,,,,,,<0.01,,0.005,,,1.4,1.3,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210610,東京湾　２４,東京湾（１７）,A,1009,上層（表層）,0.5,千葉県,晴れ,24.5,20.9,26,,,10.7,8.1,7.9,,1.1,,,,0.11,0.011,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,<0.01,0.7,0.003,2.90E+02,0.6,0.9,0.7,,33.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210610,東京湾　２４,東京湾（１７）,A,1009,下層,15,千葉県,晴れ,24.5,19.7,26,,,10.7,8.1,7.7,,1,,,,0.1,0.01,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.003,,,0.8,0.7,,33.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210805,東京湾　２４,東京湾（１７）,A,1101,上層（表層）,0.5,千葉県,晴れ,30.5,28.2,28,,,15,8.2,7.5,,1.4,,<2.0E+00,<0.5,0.08,0.009,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1,<0.003,1.90E+02,0.3,1,0.9,,33.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210805,東京湾　２４,東京湾（１７）,A,1101,下層,15,千葉県,晴れ,30.5,24.5,28,,,15,8.2,7.9,,1.3,,,,0.08,0.008,0.003,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,1.1,0.8,,33.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20211007,東京湾　２４,東京湾（１７）,A,1027,上層（表層）,0.5,千葉県,薄曇り,24.5,24.9,27,,,15.7,8.1,6.9,,0.9,,2.00E+00,<0.5,0.11,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.02,0.6,0.003,1.40E+02,0.3,0.7,0.7,,33.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20211007,東京湾　２４,東京湾（１７）,A,1027,下層,15,千葉県,薄曇り,24.5,23.4,27,,,15.7,8.1,6.8,,0.7,,,,0.1,0.012,<0.001,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,<0.01,,0.004,,,0.7,0.7,,33.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20211220,東京湾　２４,東京湾（１７）,A,1027,上層（表層）,0.5,千葉県,快晴,10,16.9,27,,,14,8.1,7.8,,1,,,,0.14,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.04,,,0.046,,,,,,,,<0.01,0.5,0.011,7.30E+01,1,0.7,0.6,,33.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20211220,東京湾　２４,東京湾（１７）,A,1027,下層,15,千葉県,快晴,10,17.3,27,,,14,8.1,7.5,,1,,,,0.14,0.017,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.04,,,0.046,,,,,,,,<0.01,,0.011,,,0.8,0.6,,33.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20220203,東京湾　２４,東京湾（１７）,A,1025,上層（表層）,0.5,千葉県,晴れ,9,16.6,29,,,17,8,7.7,,0.9,,<2.0E+00,<0.5,0.1,0.018,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,0.5,0.012,9.40E+01,0.9,0.7,0.6,,34.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20220203,東京湾　２４,東京湾（１７）,A,1025,下層,15,千葉県,晴れ,9,16.6,29,,,17,8,7.6,,0.6,,,,0.1,0.018,0.003,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,,0.012,,,0.6,0.6,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20210520,東京湾　２５,東京湾（１７）,A,1106,上層（表層）,0.5,千葉県,曇り,22,19.5,13,,,7.8,8.1,7.9,,1.4,,3.30E+01,<0.5,0.13,0.019,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,<0.01,1,0.007,5.60E+02,0.9,0.9,0.8,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20210520,東京湾　２５,東京湾（１７）,A,1106,下層,12,千葉県,曇り,22,18.1,13,,,7.8,8.1,7.8,,1.1,,,,0.1,0.013,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,<0.01,,0.004,,,0.8,0.7,,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20210708,東京湾　２５,東京湾（１７）,A,1054,上層（表層）,0.5,千葉県,曇り,25,23.2,12,,,4.9,8.2,8.8,,1.7,,4.90E+01,<0.5,0.15,0.016,<0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,<0.01,1.1,<0.003,1.30E+03,3.1,1.1,0.8,,32.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20210708,東京湾　２５,東京湾（１７）,A,1054,下層,11,千葉県,曇り,25,22.5,12,,,4.9,8.2,7.6,,1.4,,,,0.13,0.016,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.003,,,1,0.9,,32.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20210909,東京湾　２５,東京湾（１７）,A,1038,上層（表層）,0.5,千葉県,雨,21.5,24.3,12,,,11.2,8,7.3,,2.3,,,,0.35,0.062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.12,,,0.13,,,,,,,,<0.01,1.8,0.052,1.60E+02,1,1.1,1.1,,26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20210909,東京湾　２５,東京湾（１７）,A,1038,下層,11,千葉県,雨,21.5,24.5,12,,,11.2,8,7.2,,1.2,,,,0.12,0.015,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,<0.01,,0.008,,,0.8,0.8,,32.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20211118,東京湾　２５,東京湾（１７）,A,1038,上層（表層）,0.5,千葉県,曇り,16,21.6,13,,,10.3,8.1,7.4,,1.1,,1.70E+02,<0.5,0.09,0.011,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,<0.01,<0.5,0.005,1.60E+02,0.8,0.8,0.8,,33.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20211118,東京湾　２５,東京湾（１７）,A,1038,下層,12,千葉県,曇り,16,21.4,13,,,10.3,8.1,7.3,,0.7,,,,0.06,0.011,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,0.8,0.7,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20220124,東京湾　２５,東京湾（１７）,A,1118,上層（表層）,0.5,千葉県,曇り,9,17.8,13,,,13,8.1,7.5,,0.5,,<2.0E+00,<0.5,0.09,0.013,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.02,,,0.023,,,,,,,,<0.01,<0.5,0.008,5.40E+01,0.3,0.7,0.7,,34.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20220124,東京湾　２５,東京湾（１７）,A,1118,下層,12,千葉県,曇り,9,17.6,13,,,13,8.1,7.5,,<0.5,,,,0.09,0.016,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.02,,,0.023,,,,,,,,<0.01,,0.008,,,0.7,0.6,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20220303,東京湾　２５,東京湾（１７）,A,1028,上層（表層）,0.5,千葉県,晴れ,12.5,16.5,12.5,,,9.5,8.1,7.8,,1.2,,,,0.14,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.04,,,0.043,,,,,,,,<0.01,1,0.012,1.30E+03,2,0.8,0.6,,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20220303,東京湾　２５,東京湾（１７）,A,1028,下層,11.5,千葉県,晴れ,12.5,16.3,12.5,,,9.5,8.1,8.1,,1.1,,,,0.12,0.016,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.02,,,0.022,,,,,,,,<0.01,,0.007,,,0.8,0.7,,34.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20210415,東京湾　２７,東京湾（１７）,A,1051,上層（表層）,0.5,千葉県,晴れ,15,16.2,60,,,11.1,8.1,8.9,,1.3,,<2.0E+00,<0.5,0.12,0.013,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,0.01,1,<0.003,1.20E+03,3.8,1.4,1.3,,33.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20210415,東京湾　２７,東京湾（１７）,A,1051,下層,15,千葉県,晴れ,15,15.8,60,,,11.1,8.1,8.2,,1.3,,,,0.17,0.021,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.03,,,0.034,,,,,,,,0.01,,0.006,,,1.4,1.2,,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20210610,東京湾　２７,東京湾（１７）,A,1027,上層（表層）,0.5,千葉県,晴れ,25.5,22,58,,,15.9,8.1,7.7,,1.1,,,,0.1,0.009,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,<0.01,0.7,0.003,2.10E+02,0.2,0.8,0.6,,33.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20210610,東京湾　２７,東京湾（１７）,A,1027,下層,15,千葉県,晴れ,25.5,19.1,58,,,15.9,8.1,7.6,,0.8,,,,0.09,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.003,,,0.8,0.8,,33.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20210805,東京湾　２７,東京湾（１７）,A,1120,上層（表層）,0.5,千葉県,晴れ,30.5,27.8,60,,,14.7,8.2,7.3,,1.2,,<2.0E+00,<0.5,0.07,0.007,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.9,<0.003,1.80E+02,0.1,1.1,0.9,,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20210805,東京湾　２７,東京湾（１７）,A,1120,下層,15,千葉県,晴れ,30.5,25.2,60,,,14.7,8.2,7.6,,1,,,,0.06,0.007,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,1.1,0.8,,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20211007,東京湾　２７,東京湾（１７）,A,1045,上層（表層）,0.5,千葉県,晴れ,25,24.8,59,,,16,8.1,7.1,,0.9,,2.00E+00,<0.5,0.09,0.011,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.6,0.003,1.10E+02,0.4,0.8,0.7,,33.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20211007,東京湾　２７,東京湾（１７）,A,1045,下層,15,千葉県,晴れ,25,21,59,,,16,8.1,6.4,,0.7,,,,0.11,0.014,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.03,,,0.032,,,,,,,,<0.01,,0.007,,,0.8,0.7,,33.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20211220,東京湾　２７,東京湾（１７）,A,1045,上層（表層）,0.5,千葉県,快晴,12,17.7,60,,,>20.0,8,7.3,,0.9,,,,0.14,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.05,,,0.053,,,,,,,,<0.01,0.6,0.013,1.30E+02,1,0.7,0.7,,33.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20211220,東京湾　２７,東京湾（１７）,A,1045,下層,15,千葉県,快晴,12,17.6,60,,,>20.0,8,7.3,,0.6,,,,0.13,0.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.05,,,0.053,,,,,,,,<0.01,,0.013,,,0.7,0.6,,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20220203,東京湾　２７,東京湾（１７）,A,1044,上層（表層）,0.5,千葉県,晴れ,9,16.8,61,,,>20.0,8,7.6,,1,,<2.0E+00,<0.5,0.09,0.018,0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,0.6,0.012,7.00E+01,0.8,0.6,0.6,,34.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30310,20220203,東京湾　２７,東京湾（１７）,A,1044,下層,15,千葉県,晴れ,9,16.8,61,,,>20.0,8,7.5,,<0.5,,,,0.09,0.018,0.004,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,,0.012,,,0.6,0.6,,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
