地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候コード,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン,ジブロモクロロメタン,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30250,20210219,東京湾　２０,東京湾（１７）,A,857,下層,9.9,千葉県,快晴,6.5,13.6,10.9,,,3,8,8.1,,0.8,,,,0.2,0.024,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.06,,,0.065,,,,,,,,<0.01,,0.009,,,1.9,1.3,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20210304,東京湾　２０,東京湾（１７）,A,920,上層（表層）,0.5,千葉県,晴れ,8.5,13.6,10.9,,,4.9,8.1,8.7,,1.5,,2.00E+00,,0.28,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.13,,,0.13,,,,,,,,<0.01,1.1,0.01,3.60E+02,4.3,3.1,1.5,,33.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20210304,東京湾　２０,東京湾（１７）,A,920,下層,9.9,千葉県,晴れ,8.5,13.9,10.9,,,4.9,8.1,8.9,,1.4,,,,0.28,0.021,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,0.009,0.13,,,0.13,,,,,,,,<0.01,,0.01,,,3.3,1.9,,33.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200521,東京湾　２１,東京湾（１７）,A,1007,上層（表層）,0.5,千葉県,曇り,14.6,16.8,20,,,9.2,8.1,8.1,,1.3,,1.70E+01,<0.5,0.13,0.016,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.03,,,0.033,,,,,,,,<0.01,0.9,0.008,2.50E+02,3.4,3.1,2.5,,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200521,東京湾　２１,東京湾（１７）,A,1007,下層,15,千葉県,曇り,14.6,16.5,20,,,9.2,8,7.2,,0.7,,,,0.17,0.023,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.07,,,0.074,,,,,,,,<0.01,,0.017,,,3.2,1.1,,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200716,東京湾　２１,東京湾（１７）,A,1009,上層（表層）,0.5,千葉県,晴れ,23,22.5,23.6,,,6.8,8.2,8.6,,1.6,,4.00E+00,<0.5,0.08,0.013,<0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.002,<0.01,,,0.012,<0.005,,,,,,,<0.01,0.8,<0.003,9.60E+02,4.2,6.6,4.2,,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200716,東京湾　２１,東京湾（１７）,A,1009,下層,15,千葉県,晴れ,23,20.3,23.6,,,6.8,8.1,7.2,,0.7,,,,0.07,0.012,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,<0.01,,0.006,,,5.9,4.6,,33.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200903,東京湾　２１,東京湾（１７）,A,1101,上層（表層）,0.5,千葉県,晴れ,31.8,28.1,23,,,18.5,8.2,7.1,,1.4,,,,0.12,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.2,<0.003,2.20E+02,0.2,2.7,2.5,,33.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200903,東京湾　２１,東京湾（１７）,A,1101,下層,15,千葉県,晴れ,31.8,27,23,,,18.5,8.1,7.2,,1.1,,,,0.14,0.012,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,1.6,1.5,,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20201105,東京湾　２１,東京湾（１７）,A,949,上層（表層）,0.5,千葉県,晴れ,17.2,21.2,23,,,15.8,8.2,7.7,,1,,4.00E+00,<0.5,0.14,0.012,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,<0.01,0.7,0.004,1.40E+02,2.9,8.1,6.3,,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20201105,東京湾　２１,東京湾（１７）,A,949,下層,15,千葉県,晴れ,17.2,21.2,23,,,15.8,8.2,7.6,,0.9,,,,0.13,0.012,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,<0.01,,0.005,,,8.2,7.8,,33.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20210118,東京湾　２１,東京湾（１７）,A,947,上層（表層）,0.5,千葉県,晴れ,7,16.7,22,,,17,8.1,7.7,,0.7,,<2.0E+00,<0.5,0.13,0.015,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,,0.055,,,,,,,,<0.01,0.5,0.012,9.40E+01,0.4,8.1,4.9,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20210118,東京湾　２１,東京湾（１７）,A,947,下層,15,千葉県,晴れ,7,16.6,22,,,17,8.1,7.7,,0.6,,,,0.15,0.018,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,,0.055,,,,,,,,<0.01,,0.012,,,9.5,4.8,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20210304,東京湾　２１,東京湾（１７）,A,953,上層（表層）,0.5,千葉県,晴れ,10,16.6,21.2,,,20,8.1,7.8,,1,,,,0.13,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.04,,,0.043,,,,,,,,<0.01,0.6,0.008,7.80E+01,0.5,2.5,2.3,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20210304,東京湾　２１,東京湾（１７）,A,953,下層,15,千葉県,晴れ,10,16.7,21.2,,,20,8.1,7.7,,0.8,,,,0.13,0.017,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.03,,,0.033,,,,,,,,<0.01,,0.009,,,2.1,0.9,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200423,東京湾　２２,東京湾（１７）,A,957,上層（表層）,0.5,千葉県,晴れ,15.3,16.5,17.5,,,8,8.1,8.5,,1.3,,2.00E+00,<0.5,0.17,0.015,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.06,,,0.066,,,,,,,,<0.01,1,0.005,5.50E+02,2.9,2.3,1.4,,33.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200423,東京湾　２２,東京湾（１７）,A,957,下層,15,千葉県,晴れ,15.3,15.9,17.5,,,8,8,7.1,,1,,,,0.15,0.02,<0.001,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.06,,,0.068,,,,,,,,0.01,,0.015,,,2.2,1.8,,34.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200604,東京湾　２２,東京湾（１７）,A,1008,上層（表層）,0.5,千葉県,曇り,23.2,21.7,18,,,10.9,8.1,8,,1.4,,,,0.09,0.01,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,<0.01,<0.5,0.005,3.20E+02,0.8,2.1,1.8,,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200604,東京湾　２２,東京湾（１７）,A,1008,下層,15,千葉県,曇り,23.2,20.9,18,,,10.9,8.1,7.9,,1.1,,,,0.09,0.01,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.006,,,2,1.7,,33.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200806,東京湾　２２,東京湾（１７）,A,955,上層（表層）,0.5,千葉県,晴れ,29.3,25.4,17.6,,,8,8.3,8.5,,2.4,,2.30E+01,<0.5,0.14,0.014,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.4,<0.003,1.30E+03,1.3,3.6,2.2,,30.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200806,東京湾　２２,東京湾（１７）,A,955,下層,15,千葉県,晴れ,29.3,24.1,17.6,,,8,8.2,7.9,,1.7,,,,0.2,0.023,<0.001,<0.00006,<0.0006,7.9,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,3.1,2.7,,31.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20201014,東京湾　２２,東京湾（１７）,A,952,上層（表層）,0.5,千葉県,曇り,21.5,22.2,17,,,9.2,8.1,7.2,,1.4,,2.30E+01,<0.5,0.18,0.021,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.04,,,0.051,,,,,,,,0.01,1.1,0.013,1.30E+02,1,4.7,4.3,,32.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20201014,東京湾　２２,東京湾（１７）,A,952,下層,15,千葉県,曇り,21.5,22.4,17,,,9.2,8.1,7.2,,1.1,,,,0.17,0.019,0.002,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.03,,,0.04,,,,,,,,0.01,,0.012,,,5.2,3,,32.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20201203,東京湾　２２,東京湾（１７）,A,1014,上層（表層）,0.5,千葉県,薄曇り,11,19.9,17,,,17,8.1,7.4,,1.2,,,,0.12,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,,0.024,,,,,,,,<0.01,0.8,0.006,4.60E+01,0.4,3.5,2.3,,34.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20201203,東京湾　２２,東京湾（１７）,A,1014,下層,15,千葉県,薄曇り,11,19.6,17,,,17,8.1,7.4,,1.1,,,,0.12,0.012,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,,0.024,,,,,,,,<0.01,,0.006,,,2.3,1.7,,34.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20210219,東京湾　２２,東京湾（１７）,A,940,上層（表層）,0.5,千葉県,快晴,8,16,17,,,12.3,8.1,7.9,,0.8,,2.00E+00,<0.5,0.14,0.015,0.004,<0.00006,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.06,,,0.064,,,,,,,,0.01,0.6,0.009,1.00E+02,0.5,2.6,1.4,,34.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20210219,東京湾　２２,東京湾（１７）,A,940,下層,15,千葉県,快晴,8,15.6,17,,,12.3,8.1,8.1,,0.7,,,,0.12,0.015,0.002,<0.00006,0.0007,8.1,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.05,,,0.053,,,,,,,,<0.01,,0.008,,,2.9,2,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20200521,東京湾　２３,東京湾（１７）,A,1043,上層（表層）,0.5,千葉県,曇り,16.1,17.3,31,,,9.8,8.1,8.2,,0.9,,2.00E+00,<0.5,0.12,0.015,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,<0.01,0.7,0.004,2.00E+02,3.8,2.9,1.8,,34.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20200521,東京湾　２３,東京湾（１７）,A,1043,下層,15,千葉県,曇り,16.1,16.9,31,,,9.8,8.1,7.6,,0.8,,,,0.13,0.016,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.03,,,0.034,,,,,,,,<0.01,,0.008,,,3.6,2.2,,34.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20200716,東京湾　２３,東京湾（１７）,A,1048,上層（表層）,0.5,千葉県,晴れ,23.2,22.3,29.1,,,6.7,8.2,7.9,,1.5,,2.00E+00,<0.5,0.07,0.014,0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.002,<0.01,,,0.012,<0.005,,,,,,,<0.01,0.7,0.003,8.40E+02,2.3,4.1,3.7,,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20200716,東京湾　２３,東京湾（１７）,A,1048,下層,15,千葉県,晴れ,23.2,20.8,29.1,,,6.7,8.1,7.5,,1.3,,,,0.08,0.013,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,0.004,<0.01,,,0.014,,,,,,,,<0.01,,0.007,,,4.5,3.3,,33.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20200903,東京湾　２３,東京湾（１７）,A,1030,上層（表層）,0.5,千葉県,晴れ,29,28.3,29.3,,,20,8.2,6.9,,1.5,,,,0.13,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.6,<0.003,1.30E+02,0.1,2.9,1.4,,33.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20200903,東京湾　２３,東京湾（１７）,A,1030,下層,15,千葉県,晴れ,29,25.7,29.3,,,20,8.1,7,,1.3,,,,0.12,0.011,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.003,,,2.6,2.4,,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20201105,東京湾　２３,東京湾（１７）,A,1025,上層（表層）,0.5,千葉県,晴れ,18.4,21.4,29.2,,,14.5,8.2,7.8,,1.2,,1.30E+01,<0.5,0.13,0.012,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.7,0.004,1.50E+02,3.2,8.4,5.3,,33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20201105,東京湾　２３,東京湾（１７）,A,1025,下層,15,千葉県,晴れ,18.4,21.3,29.2,,,14.5,8.2,7.6,,1,,,,0.12,0.011,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.004,,,8,8,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210118,東京湾　２３,東京湾（１７）,A,1019,上層（表層）,0.5,千葉県,晴れ,6.5,16.8,29,,,17.3,8.1,7.6,,0.7,,2.00E+00,<0.5,0.12,0.017,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,,0.055,,,,,,,,<0.01,0.5,0.011,8.60E+01,0.4,9.7,3.7,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210118,東京湾　２３,東京湾（１７）,A,1019,下層,15,千葉県,晴れ,6.5,16.8,29,,,17.3,8.1,7.7,,0.6,,,,0.13,0.015,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,,0.055,,,,,,,,<0.01,,0.012,,,6.8,4.7,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210304,東京湾　２３,東京湾（１７）,A,1023,上層（表層）,0.5,千葉県,晴れ,10.5,17,29.2,,,>20.0,8.1,7.7,,1,,,,0.12,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.03,,,0.033,,,,,,,,<0.01,<0.5,0.007,1.80E+02,0.6,2.7,1.2,,34.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20210304,東京湾　２３,東京湾（１７）,A,1023,下層,15,千葉県,晴れ,10.5,16.9,29.2,,,>20.0,8.1,7.9,,0.8,,,,0.12,0.013,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.03,,,0.033,,,,,,,,<0.01,,0.008,,,1.9,1.4,,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20200423,東京湾　２４,東京湾（１７）,A,924,上層（表層）,0.5,千葉県,晴れ,14.4,17.3,29,,,6,8.1,7.8,,1.2,,2.00E+00,<0.5,0.13,0.018,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.02,,,0.023,,,,,,,,0.01,0.9,0.008,1.60E+02,1.3,2.6,1.1,,33.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20200423,東京湾　２４,東京湾（１７）,A,924,下層,15,千葉県,晴れ,14.4,16.8,29,,,6,8,6.5,,0.9,,,,0.22,0.03,<0.001,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.12,,,0.12,,,,,,,,<0.01,,0.026,,,2.4,1.7,,34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20200604,東京湾　２４,東京湾（１７）,A,1046,上層（表層）,0.5,千葉県,薄曇り,25.3,22,28,,,10.8,8.2,8.2,,1.5,,,,0.11,0.013,,,,,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,<0.01,0.7,0.006,3.60E+02,0.9,2.6,1.9,,33.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20200604,東京湾　２４,東京湾（１７）,A,1046,下層,15,千葉県,薄曇り,25.3,18.6,28,,,10.8,8.1,7.4,,1.1,,,,0.12,0.015,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.03,,,0.032,,,,,,,,<0.01,,0.01,,,2.6,1.9,,34.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20200806,東京湾　２４,東京湾（１７）,A,1034,上層（表層）,0.5,千葉県,晴れ,29.8,25.7,29.1,,,8.4,8.2,7.8,,1.7,,2.30E+01,<0.5,0.13,0.014,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.1,<0.003,5.80E+02,1.2,3.4,2.1,,31.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20200806,東京湾　２４,東京湾（１７）,A,1034,下層,15,千葉県,晴れ,29.8,21.6,29.1,,,8.4,8.1,7.5,,1.5,,,,0.13,0.014,<0.001,<0.00006,<0.0006,7.5,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,<0.01,,0.004,,,3.6,1.9,,32.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20201014,東京湾　２４,東京湾（１７）,A,1023,上層（表層）,0.5,千葉県,薄曇り,22,22.7,27,,,9.4,8.1,7.3,,1.1,,2.30E+01,<0.5,0.15,0.017,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.02,,,0.027,,,,,,,,<0.01,1,0.009,1.40E+02,1.4,5.8,3.7,,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20201014,東京湾　２４,東京湾（１７）,A,1023,下層,15,千葉県,薄曇り,22,22.8,27,,,9.4,8.1,7.2,,1,,,,0.14,0.015,0.002,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.01,,,0.016,,,,,,,,<0.01,,0.007,,,4.1,3.7,,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20201203,東京湾　２４,東京湾（１７）,A,1046,上層（表層）,0.5,千葉県,晴れ,12.5,20.6,28,,,>20.0,8.1,7.3,,1.2,,,,0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,<0.01,0.5,0.005,3.30E+01,0.4,3,2.1,,34.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20201203,東京湾　２４,東京湾（１７）,A,1046,下層,15,千葉県,晴れ,12.5,20.6,28,,,>20.0,8.1,7.3,,1,,,,0.09,0.01,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,<0.01,,0.005,,,2.6,1.4,,34.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210219,東京湾　２４,東京湾（１７）,A,1014,上層（表層）,0.5,千葉県,快晴,10,16,29.2,,,14.9,8.1,7.8,,0.7,,<2.0E+00,<0.5,0.13,0.016,0.003,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,0.5,0.01,1.00E+02,0.5,2.3,1.6,,34.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30290,20210219,東京湾　２４,東京湾（１７）,A,1014,下層,15,千葉県,快晴,10,16,29.2,,,14.9,8.1,7.9,,0.6,,,,0.14,0.016,0.002,<0.00006,<0.0006,7.9,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,,0.01,,,2.1,1.5,,34.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20200521,東京湾　２５,東京湾（１７）,A,1111,上層（表層）,0.5,千葉県,曇り,16.8,17.6,13.3,,,5.8,8.1,8.7,,1.4,,1.40E+01,<0.5,0.12,0.015,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1,<0.003,2.50E+02,5.3,4.3,1.9,,33.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20200521,東京湾　２５,東京湾（１７）,A,1111,下層,12.3,千葉県,曇り,16.8,16.8,13.3,,,5.8,8.1,7.5,,1,,,,0.13,0.017,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.04,,,0.042,,,,,,,,<0.01,,0.01,,,4.1,2.9,,34.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20200716,東京湾　２５,東京湾（１７）,A,1121,上層（表層）,0.5,千葉県,曇り,24,22.4,13.7,,,6.5,8.2,8.4,,1.7,,2.00E+00,<0.5,0.06,0.011,0.002,,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.002,<0.01,,,0.012,<0.005,,,,,,,<0.01,0.6,0.003,8.10E+02,2.5,3.6,2.1,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20200716,東京湾　２５,東京湾（１７）,A,1121,下層,12.7,千葉県,曇り,24,19.3,13.7,,,6.5,8.1,7.1,,1,,,,0.11,0.019,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.03,,,0.036,,,,,,,,<0.01,,0.012,,,3.4,2.6,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20200903,東京湾　２５,東京湾（１７）,A,959,上層（表層）,0.5,千葉県,晴れ,26.3,26.8,14,,,7.4,8.1,7.3,,1.4,,,,0.16,0.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.2,<0.003,8.90E+02,18,3.5,2,,33.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20200903,東京湾　２５,東京湾（１７）,A,959,下層,13,千葉県,晴れ,26.3,25.4,14,,,7.4,8.1,7.1,,1.2,,,,0.16,0.016,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.003,,,3.1,2.2,,33.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20201105,東京湾　２５,東京湾（１７）,A,1046,上層（表層）,0.5,千葉県,晴れ,18,21.2,28,,,9.8,8.2,8,,1,,4.00E+00,<0.5,0.11,0.012,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.8,0.003,1.80E+02,3.1,10,7.3,,33.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30300,20201105,東京湾　２５,東京湾（１７）,A,1046,下層,15,千葉県,晴れ,18,21.2,28,,,9.8,8.2,7.9,,0.9,,,,0.1,0.012,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,0.004,,,9.5,6.6,,33.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
