地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,底層ＤＯ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,透視度(河川･湖沼),ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30240,20191218,東京湾　１９,東京湾（１７）,A,903,上層（表層）,0.5,千葉県,晴れ,13.2,17.2,11.3,,,11.3,8,7.7,,1.3,,<2.0E+00,,0.21,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.07,,,0.089,,,,,,,,<0.01,0.7,0.014,,2.1,3.3,3,,33.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20191218,東京湾　１９,東京湾（１７）,A,903,下層,10.3,千葉県,晴れ,13.2,18.3,11.3,,,11.3,8.1,7.7,,1,,,,0.13,0.014,,,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.03,,,0.037,,,,,,,,<0.01,,0.008,,,3.4,3.1,,34.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20200116,東京湾　１９,東京湾（１７）,A,915,上層（表層）,0.5,千葉県,晴れ,7,14.7,10.9,,,10.9,8,8.4,,1.1,,<2.0E+00,<0.5,0.29,0.024,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.02,0.13,,,0.15,<0.005,,,,,,,0.01,1,0.015,,2.3,4.5,2.8,,33.53,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20200116,東京湾　１９,東京湾（１７）,A,915,下層,9.9,千葉県,晴れ,7,15.2,10.9,,,10.9,8,8.8,,1,,,,0.25,0.021,0.006,<0.00006,<0.0006,8.8,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.1,,,0.11,,,,,,,,<0.01,,0.013,,,4.8,2.9,,33.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20200219,東京湾　１９,東京湾（１７）,A,900,上層（表層）,0.5,千葉県,晴れ,9.2,13.9,10.7,,,3,8,8,,1.3,,<2.0E+00,,0.28,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.13,,,0.14,,,,,,,,0.01,0.8,0.016,,7,4.9,2.8,,33.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20200219,東京湾　１９,東京湾（１７）,A,900,下層,9.7,千葉県,晴れ,9.2,14.1,10.7,,,3,8,7.8,,1.4,,,,0.28,0.026,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.13,,,0.14,,,,,,,,<0.01,,0.017,,,5.6,3,,33.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20200306,東京湾　１９,東京湾（１７）,A,859,上層（表層）,0.5,千葉県,快晴,9,14.2,10.4,,,4.3,8.1,8.4,,1.4,,<2.0E+00,,0.31,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.12,,,0.13,,,,,,,,<0.01,0.9,0.013,,3.4,3.8,3.5,,33.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30240,20200306,東京湾　１９,東京湾（１７）,A,859,下層,9.4,千葉県,快晴,9,14.9,10.4,,,4.3,8,8,,1.2,,,,0.27,0.024,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.11,,,0.12,,,,,,,,<0.01,,0.014,,,3.8,3.3,,33.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190422,東京湾　２０,東京湾（１７）,A,1010,上層（表層）,0.5,千葉県,晴れ,20,17.4,10,,,6,8.2,8.7,,1.8,,<2.0E+00,,0.18,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,0.04,1.2,0.006,4.70E+02,1.7,1.1,0.8,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190422,東京湾　２０,東京湾（１７）,A,1010,下層,9,千葉県,晴れ,20,16.6,10,,,6,8.2,9.2,,1.7,,,,0.36,0.015,,,,9.2,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,0.12,,0.007,,,1.6,1.1,,33.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190527,東京湾　２０,東京湾（１７）,A,1122,上層（表層）,0.5,千葉県,晴れ,23,22,10,,,3.3,8.5,11,,5.4,,<2.0E+00,<0.5,0.36,0.034,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,<0.01,3.2,<0.003,6.10E+03,5.2,5.7,3.2,,31.58,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190527,東京湾　２０,東京湾（１７）,A,1122,下層,9,千葉県,晴れ,23,18.6,10,,,3.3,8.1,5.9,,1.6,,,,0.25,0.024,<0.001,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,,0.035,,,,,,,,0.02,,0.011,,,4,1.6,,33.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190613,東京湾　２０,東京湾（１７）,A,957,上層（表層）,0.5,千葉県,晴れ,23,19.8,10.4,,,2.4,8.3,11,,2.6,,2.00E+00,,0.33,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.01,,,0.013,,,,,,,,<0.01,1.8,<0.003,1.30E+04,29,3.3,1.8,,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190613,東京湾　２０,東京湾（１７）,A,957,下層,9.4,千葉県,晴れ,23,19.3,10.4,,,2.4,8,6.4,,1.7,,,,0.27,0.033,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.04,,,0.048,,,,,,,,<0.01,,0.013,,,2.5,1.4,,33.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190710,東京湾　２０,東京湾（１７）,A,951,上層（表層）,0.5,千葉県,晴れ,21,20.6,10.6,,,2.5,8.1,7.7,,1.9,,<2.0E+00,<0.5,0.35,0.047,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.025,0.07,,,0.095,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,<0.0006,0.01,1.3,0.026,3.30E+03,12,1.3,0.9,,31.9,,<0.05,<0.002,<0.001,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.01,<0.0002,<0.00004,<0.02,0.0029,<0.02,<0.003,<0.00004,<0.002,<0.001
30250,20190710,東京湾　２０,東京湾（１７）,A,951,下層,9.6,千葉県,晴れ,21,19.6,10.6,,,2.5,8,6.3,,1.1,,,,0.25,0.031,<0.001,<0.00006,<0.0006,6.3,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.06,,,0.075,,,,,,,,0.02,,0.021,,,1.1,0.7,,33.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190801,東京湾　２０,東京湾（１７）,A,940,上層（表層）,0.5,千葉県,晴れ,26.8,25.9,9.5,,,3.5,8.2,8,,2.6,,2.70E+01,,0.31,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,0.02,1.7,0.007,3.80E+03,9.2,3.7,2.4,,32.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190801,東京湾　２０,東京湾（１７）,A,940,下層,8.5,千葉県,晴れ,26.8,24.2,9.5,,,3.5,8.1,7.9,,1.5,,,,0.13,0.025,,,,7.9,,,,,,,,,,,,,,,,,,,,,,,,,0.002,<0.01,,,0.012,,,,,,,,0.03,,0.005,,,1.6,1.5,,33.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190919,東京湾　２０,東京湾（１７）,A,938,上層（表層）,0.5,千葉県,晴れ,25.1,23.6,10.8,,,6.4,8.1,6.5,,1.2,,1.10E+01,,0.28,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.06,,,0.085,,,,,,,,<0.01,1,0.029,2.10E+02,0.8,3.2,2.4,,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20190919,東京湾　２０,東京湾（１７）,A,938,下層,9.8,千葉県,晴れ,25.1,23.8,10.8,,,6.4,8.1,6.1,,0.8,,,,0.2,0.029,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.02,,,0.031,,,,,,,,<0.01,,0.016,,,2.9,2.2,,33.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20191010,東京湾　２０,東京湾（１７）,A,1002,上層（表層）,0.5,千葉県,晴れ,22.8,22.7,10.2,,,3,8.2,7.7,,2.3,,<2.0E+00,,0.15,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.3,0.003,3.40E+03,14,4.4,4.1,,32.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20191010,東京湾　２０,東京湾（１７）,A,1002,下層,9.2,千葉県,晴れ,22.8,23.4,10.2,,,3,8.1,6.3,,1.4,,,,0.15,0.03,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,0.01,,0.011,,,4.6,2.9,,33.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20191115,東京湾　２０,東京湾（１７）,A,941,上層（表層）,0.5,千葉県,晴れ,15.5,19.3,11,,,4.2,8.1,8,,1.4,,2.00E+00,<0.5,0.23,0.019,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.08,,,0.088,,,,,,,,<0.01,1.2,0.004,7.20E+02,4.9,2.1,1.6,,32.37,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20191115,東京湾　２０,東京湾（１７）,A,941,下層,10,千葉県,晴れ,15.5,21,11,,,4.2,8.1,7,,1.1,,,,0.19,0.021,0.001,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,,0.055,,,,,,,,<0.01,,0.007,,,1.5,1.4,,33.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20191218,東京湾　２０,東京湾（１７）,A,934,上層（表層）,0.5,千葉県,晴れ,14,19.6,11,,,11,8.1,7.5,,1,,4.00E+00,,0.1,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,<0.01,0.8,0.006,5.60E+01,0.8,3.4,3.1,,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20191218,東京湾　２０,東京湾（１７）,A,934,下層,10,千葉県,晴れ,14,18.2,11,,,11,8.1,7.6,,0.6,,,,0.1,0.011,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.02,,,0.024,,,,,,,,0.01,,0.006,,,3.4,3.1,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20200116,東京湾　２０,東京湾（１７）,A,944,上層（表層）,0.5,千葉県,晴れ,8,15.6,10.5,,,10.5,8.1,8.6,,1.1,,2.00E+00,<0.5,0.18,0.015,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.007,0.04,,,0.014,<0.005,,,,,,,<0.01,1,0.007,5.30E+01,2.6,4.3,2.2,,34.12,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20200116,東京湾　２０,東京湾（１７）,A,944,下層,9.5,千葉県,晴れ,8,15.6,10.5,,,10.5,8.1,8.9,,1,,,,0.16,0.017,0.001,<0.00006,<0.0006,8.9,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.04,,,0.047,,,,,,,,<0.01,,0.007,,,5.4,4.4,,34.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20200219,東京湾　２０,東京湾（１７）,A,921,上層（表層）,0.5,千葉県,晴れ,9.5,14.3,10.5,,,3,8,7.4,,1.1,,<2.0E+00,,0.23,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.12,,,0.12,,,,,,,,<0.01,1,0.015,1.70E+02,7.1,5.6,4.1,,33.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20200219,東京湾　２０,東京湾（１７）,A,921,下層,9.5,千葉県,晴れ,9.5,14.7,10.5,,,3,8,8.3,,0.9,,,,0.21,0.022,,,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.1,,,0.1,,,,,,,,0.01,,0.008,,,4.7,3.1,,34.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20200306,東京湾　２０,東京湾（１７）,A,923,上層（表層）,0.5,千葉県,快晴,9.8,13.9,10.4,,,4.5,8,8.2,,1.1,,<2.0E+00,,0.26,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.11,,,0.12,,,,,,,,<0.01,1,0.014,2.30E+02,2,4.1,3.2,,33.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30250,20200306,東京湾　２０,東京湾（１７）,A,923,下層,9.4,千葉県,快晴,9.8,13.9,10.4,,,4.5,8,8.1,,0.9,,,,0.26,0.022,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.11,,,0.12,,,,,,,,<0.01,,0.014,,,3.8,3.1,,33.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20190527,東京湾　２１,東京湾（１７）,A,1050,上層（表層）,0.5,千葉県,晴れ,24,22.7,24,,,5.5,8.2,8.8,,1.9,,<2.0E+00,<0.5,0.16,0.014,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,1.4,<0.003,2.30E+03,1.2,2.7,2.4,,33.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20190527,東京湾　２１,東京湾（１７）,A,1050,下層,23,千葉県,晴れ,24,16.5,24,,,5.5,8,6.6,,0.8,,,,0.15,0.025,,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.06,,,0.066,,,,,,,,<0.01,,0.018,,,2,1,,34.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20190710,東京湾　２１,東京湾（１７）,A,1032,上層（表層）,0.5,千葉県,晴れ,21,20.7,23.5,,,5,8.1,8.2,,1.5,,2.00E+00,<0.5,0.17,0.021,<0.001,,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.006,0.01,,,0.016,<0.005,,,,,,,0.01,1,0.008,2.10E+03,7.8,1.3,0.9,,33.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20190710,東京湾　２１,東京湾（１７）,A,1032,下層,22.5,千葉県,晴れ,21,20.1,23.5,,,5,8.1,7,,1,,,,0.18,0.021,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.04,,,0.05,,,,,,,,0.02,,0.014,,,1.1,0.8,,33.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20190919,東京湾　２１,東京湾（１７）,A,1015,上層（表層）,0.5,千葉県,晴れ,25.2,25,23.5,,,12,8.2,7.2,,0.9,,,,0.09,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,<0.01,0.6,0.005,1.70E+02,0.4,3,2.5,,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20190919,東京湾　２１,東京湾（１７）,A,1015,下層,22.5,千葉県,晴れ,25.2,24.6,23.5,,,12,8.1,6.9,,<0.5,,,,0.08,0.011,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,<0.01,,0.005,,,3,2.6,,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20191115,東京湾　２１,東京湾（１７）,A,1023,上層（表層）,0.5,千葉県,晴れ,17,21.5,24,,,8.7,8.1,7.3,,1,,4.00E+00,<0.5,0.12,0.011,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,<0.01,0.9,0.004,2.00E+02,1.1,2.3,1.9,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20191115,東京湾　２１,東京湾（１７）,A,1023,下層,23,千葉県,晴れ,17,21.8,24,,,8.7,8.1,7.1,,0.9,,,,0.11,0.011,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.01,,,0.012,,,,,,,,<0.01,,0.005,,,1.9,1.6,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200116,東京湾　２１,東京湾（１７）,A,1022,上層（表層）,0.5,千葉県,晴れ,9,17.6,23,,,17,8.1,7.9,,0.7,,<2.0E+00,<0.5,0.12,0.013,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,,0.035,,,,,,,,<0.01,0.6,0.008,3.80E+01,0.5,4.4,3.6,,34.52,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200116,東京湾　２１,東京湾（１７）,A,1022,下層,22,千葉県,晴れ,9,17.6,23,,,17,8.1,8.1,,0.6,,,,0.12,0.013,,,,8.1,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,,0.035,,,,,,,,0.01,,0.007,,,4.5,4.2,,34.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200306,東京湾　２１,東京湾（１７）,A,952,上層（表層）,0.5,千葉県,快晴,10,15.8,23.7,,,8.6,8,7.9,,0.8,,,,0.14,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,,0.055,,,,,,,,<0.01,0.7,0.012,4.60E+01,0.4,4,3.1,,34.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30260,20200306,東京湾　２１,東京湾（１７）,A,952,下層,22.7,千葉県,快晴,10,15.7,23.7,,,8.6,8,7.6,,0.7,,,,0.13,0.017,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.05,,,0.055,,,,,,,,<0.01,,0.012,,,3.7,2.9,,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20190422,東京湾　２２,東京湾（１７）,A,1057,上層（表層）,0.5,千葉県,晴れ,22.4,17.2,16.7,,,13.5,8.1,9,,1.4,,<2.0E+00,<0.5,0.1,0.016,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.03,0.7,0.008,2.50E+02,3.2,0.8,0.8,,34.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20190422,東京湾　２２,東京湾（１７）,A,1057,下層,15,千葉県,晴れ,22.4,16.7,16.7,,,13.5,8.1,8.9,,1.1,,,,0.28,0.019,0.001,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.08,,,0.082,,,,,,,,0.06,,0.012,,,1.1,0.7,,34.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20190613,東京湾　２２,東京湾（１７）,A,1045,上層（表層）,0.5,千葉県,晴れ,24,21.9,16.9,,,10.1,8.1,7.6,,1.3,,,,0.11,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,<0.01,0.9,<0.003,1.90E+02,0.5,1.8,1.3,,34.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20190613,東京湾　２２,東京湾（１７）,A,1045,下層,15.9,千葉県,晴れ,24,21.4,16.9,,,10.1,8.1,7.4,,1,,,,0.09,0.009,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,,0.012,,,,,,,,<0.01,,<0.003,,,2.6,1.4,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20190801,東京湾　２２,東京湾（１７）,A,1044,上層（表層）,0.5,千葉県,晴れ,28,25.3,16.6,,,7,8.2,8,,1.6,,1.40E+01,<0.5,0.06,0.01,0.001,<0.00006,<0.0006,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,0.001,,<0.002,<0.01,,,<0.012,<0.005,,,,,,,0.04,1.2,<0.003,1.10E+03,0.3,2.1,1.1,,33.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20190801,東京湾　２２,東京湾（１７）,A,1044,下層,15.6,千葉県,晴れ,28,23.8,16.6,,,7,8.1,8,,1.5,,,,0.1,0.013,0.004,<0.00006,<0.0006,8,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,0.01,,0.004,,,2.4,1.6,,33.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20191010,東京湾　２２,東京湾（１７）,A,1055,上層（表層）,0.5,千葉県,晴れ,23,24.7,16.9,,,10,8.1,7.3,,1.5,,<2.0E+00,<0.5,0.06,0.009,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,0.5,<0.003,2.60E+02,0.6,4.6,3.8,,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20191010,東京湾　２２,東京湾（１７）,A,1055,下層,15.9,千葉県,晴れ,23,24.5,16.9,,,10,8.1,6.9,,1.2,,,,0.06,0.009,0.001,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,,<0.003,,,3.4,3.2,,33.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20191218,東京湾　２２,東京湾（１７）,A,1027,上層（表層）,0.5,千葉県,晴れ,17.3,20.7,17.7,,,17.7,8.1,7.4,,1,,,,0.09,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,0.02,0.8,0.005,5.40E+01,0.5,3.6,3.3,,34.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20191218,東京湾　２２,東京湾（１７）,A,1027,下層,16.7,千葉県,晴れ,17.3,20.4,17.7,,,17.7,8.1,7.4,,0.9,,,,0.08,0.01,,,,7.4,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.01,,,0.014,,,,,,,,<0.01,,0.005,,,3.6,3.3,,34.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200219,東京湾　２２,東京湾（１７）,A,959,上層（表層）,0.5,千葉県,晴れ,10.5,16.6,18,,,11.9,8,7.7,,1.1,,<2.0E+00,<0.5,0.12,0.016,0.003,0.0001,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,<0.01,0.9,0.011,5.20E+01,5.4,4.3,4.2,,34.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30270,20200219,東京湾　２２,東京湾（１７）,A,959,下層,17,千葉県,晴れ,10.5,16.4,18,,,11.9,8,7.1,,0.9,,,,0.12,0.017,0.003,0.00017,<0.0006,7.1,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.04,,,0.044,,,,,,,,0.01,,0.011,,,3.7,3.5,,34.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20190527,東京湾　２３,東京湾（１７）,A,1017,上層（表層）,0.5,千葉県,晴れ,23.8,21.9,30,,,7.7,8.1,8.2,,1.4,,<2.0E+00,<0.5,0.13,0.012,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,<0.01,,,<0.012,,,,,,,,<0.01,<0.5,<0.003,6.10E+02,0.7,2.5,1.4,,34.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280,20190527,東京湾　２３,東京湾（１７）,A,1017,下層,29,千葉県,晴れ,23.8,16.5,30,,,7.7,8,7,,0.8,,,,0.14,0.019,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.05,,,0.053,,,,,,,,<0.01,,0.013,,,2.2,1.4,,34.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
