地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
10920,20170425,粟倉橋,小糸川上流,B,1124,流心（中央）,0.15,千葉県,晴れ,23.1,16.2,0.76,0.37,0.08,,>30.0,8.2,9.4,0.8,5.2,2,7.00E+02,,1.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20170515,粟倉橋,小糸川上流,B,842,流心（中央）,0.17,千葉県,薄曇り,19.6,16.3,0.87,0.72,0.14,,>30.0,8.2,8.3,1.1,6.4,2,4.90E+03,,1.3,0.2,0.003,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.14,0.04,0.78,0.1,0.72,<0.005,,,,,,,0.13,,,,,6.5,,36,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20170607,粟倉橋,小糸川上流,B,936,流心（中央）,0.14,千葉県,晴れ,23.9,17.8,0.73,0.19,0.04,,>30.0,8.2,8.7,0.7,6,2,2.20E+03,,1.1,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20170713,粟倉橋,小糸川上流,B,845,流心（中央）,0.15,千葉県,晴れ,30.4,24.1,0.79,0.78,0.17,,>30.0,8.2,7.8,1.3,7.1,3,3.30E+03,,0.89,0.13,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.49,,0.52,,<0.005,<0.01,0.2,<0.1,<0.02,,0.04,,,,,7.5,,33,,20,<0.05,<0.002,<0.001,,,,,,,,,,,,,,,,,,,,,,,,<0.007,,,0.03,<0.0002,,,,,
10920,20170810,粟倉橋,小糸川上流,B,1218,流心（中央）,0.15,千葉県,曇り,31.9,25.6,0.77,0.39,0.07,,>30.0,8.2,7.3,0.8,6.4,3,4.90E+03,,1.3,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20170905,粟倉橋,小糸川上流,B,1123,流心（中央）,0.13,千葉県,曇り,25.6,20.6,0.65,0.15,0.03,,>30.0,8.3,7.8,2.8,6.8,4,2.20E+04,,1.5,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1,,1,,,,,,,,,,,,,4.2,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20171011,粟倉橋,小糸川上流,B,908,流心（中央）,0.16,千葉県,晴れ,27.9,19.6,0.8,3.05,0.41,,>30.0,7.9,8.5,0.8,8.1,9,7.00E+03,,0.8,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20171127,粟倉橋,小糸川上流,B,925,流心（中央）,0.21,千葉県,晴れ,14.9,11.5,1.05,,,,>30.0,7.9,10,0.9,5.9,8,1.30E+04,,0.68,0.06,0.002,,,<0.0003,<0.1,0.004,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.34,<0.1,0.37,<0.005,,,,,,,0.05,,,,,5.2,,19,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20171207,粟倉橋,小糸川上流,B,1350,流心（中央）,0.15,千葉県,晴れ,15.6,10,0.77,,,,>30.0,8.1,10,0.7,4.5,<1,7.90E+02,,1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20180116,粟倉橋,小糸川上流,B,1332,流心（中央）,0.2,千葉県,晴れ,12.1,7.8,1.04,,,,>30.0,8.2,11,0.9,4.6,<1,1.40E+02,,0.91,0.16,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.56,,0.59,,,,,,,,0.12,,,,,2.8,,34,,16,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20180207,粟倉橋,小糸川上流,B,930,流心（中央）,0.19,千葉県,晴れ,5.4,4.8,0.98,,,,>30.0,8.1,11,0.8,4.8,<1,3.30E+02,,0.93,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10920,20180306,粟倉橋,小糸川上流,B,915,流心（中央）,0.17,千葉県,曇り,9.9,9.2,0.85,,,,>30.0,7.9,10,1.3,6.8,7,1.70E+03,,0.69,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.34,,0.37,,,,,,,,,,,,,3.6,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20170515,八千代橋,小糸川下流,C,915,流心（中央）,0.09,千葉県,曇り,19,16.3,0.48,1.25,0.43,,>30.0,8.1,8.4,1.1,5.1,7,2.20E+04,,1.1,0.17,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.61,,0.64,,,,,,,,,,,,,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20170713,八千代橋,小糸川下流,C,913,流心（中央）,0.08,千葉県,晴れ,32.6,23.3,0.44,1.43,0.47,,>30.0,8.2,7.4,1.5,5.8,6,3.30E+03,,0.88,0.18,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.53,,0.56,,,,,,,,,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20171107,八千代橋,小糸川下流,C,1315,流心（中央）,0.12,千葉県,快晴,23.2,15.6,0.64,4.32,0.79,,>30.0,8,8.7,1.1,5.1,11,1.70E+03,,0.72,0.095,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.45,,0.48,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10930,20180116,八千代橋,小糸川下流,C,1304,流心（中央）,0.12,千葉県,晴れ,13.7,10.9,0.6,0.82,0.4,,>30.0,8.1,10,1,3.5,2,7.90E+02,,0.89,0.17,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.54,,0.57,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20170425,人見橋,小糸川下流,C,1018,流心（中央）,0.2,千葉県,晴れ,21,17.9,1.04,0.16,0,,>30.0,7.9,8.3,0.8,3.6,7,,,0.9,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20170515,人見橋,小糸川下流,C,1003,流心（中央）,0.22,千葉県,曇り,23.5,18.4,1.13,10.2,0.13,,>30.0,7.8,6.5,0.8,6.2,7,3.50E+04,,1.1,0.14,0.006,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.54,<0.03,0.4,,0.43,<0.005,,,,,,,0.25,,,,,5.5,,1700,,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20170607,人見橋,小糸川下流,C,822,流心（中央）,0.29,千葉県,晴れ,22.7,20.9,1.49,3.45,0.07,,>30.0,7.8,5.3,0.9,3.8,4,,,0.73,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,3400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20170713,人見橋,小糸川下流,C,1241,流心（中央）,0.27,千葉県,晴れ,31.7,28.7,1.39,1.73,0.03,,>30.0,8,5.7,1.9,3.8,10,4.90E+02,,0.47,0.13,0.014,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.05,,0.08,,<0.005,0.01,<0.1,<0.1,<0.02,,0.16,,,,,5.2,,4300,,16000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20170810,人見橋,小糸川下流,C,950,流心（中央）,0.39,千葉県,曇り,27.7,27.1,1.96,7.01,0.08,,>30.0,7.7,3.8,1.1,5,7,,,0.93,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,2700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20170905,人見橋,小糸川下流,C,825,流心（中央）,0.25,千葉県,曇り,23.5,21.8,1.25,4.85,0.08,,>30.0,7.8,6.2,2.6,5,7,,,1.2,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.59,,0.63,,,,,,,,,,,,,3.9,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20171011,人見橋,小糸川下流,C,1007,流心（中央）,0.46,千葉県,晴れ,29.3,21.7,2.3,11.9,0.09,,>30.0,7.8,7.3,0.5,5.1,6,,,0.92,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20171107,人見橋,小糸川下流,C,1135,流心（中央）,0.52,千葉県,快晴,24.1,16.6,2.63,16.8,0.18,,>30.0,7.8,8.9,0.5,4.5,4,1.70E+04,,0.93,0.11,0.008,<0.00006,0.014,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.15,<0.03,0.62,,0.65,<0.005,,,,,,,0.09,,,,,3.5,,480,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20171207,人見橋,小糸川下流,C,905,流心（中央）,0.61,千葉県,晴れ,9.6,10.2,3.05,14.3,0.1,,>30.0,7.9,9.9,1.2,4.1,1,,,1.2,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20180116,人見橋,小糸川下流,C,809,流心（中央）,0.52,千葉県,晴れ,3.9,7.3,2.62,5.04,0.05,,>30.0,7.9,10,1.4,3.6,3,7.90E+03,,0.89,0.11,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.51,,0.54,,,,,,,,0.16,,,,,2.7,,1900,,7500,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20180207,人見橋,小糸川下流,C,1221,流心（中央）,0.34,千葉県,晴れ,12.1,9.8,1.72,4.62,0.05,,>30.0,7.9,9.8,0.6,3.6,1,,,1.2,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10940,20180306,人見橋,小糸川下流,C,1035,流心（中央）,0.28,千葉県,曇り,11.6,11.7,1.42,11.7,0.16,,20,7.8,9.6,1.3,7.6,31,,,1.1,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.55,,0.58,,,,,,,,,,,,,4.7,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20170515,平川橋,矢那川,,1056,流心（中央）,0.1,千葉県,曇り,20.1,17.8,0.54,0.3,0.06,,>30.0,8,9.2,1.6,4.5,8,1.70E+04,,1.3,0.092,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.86,,0.89,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20170713,平川橋,矢那川,,1034,流心（中央）,0.1,千葉県,晴れ,31.7,26.5,0.53,0.11,0.02,,>30.0,8.1,7.6,2.7,4.4,16,1.30E+05,,1.2,0.11,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.7,,0.74,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20171107,平川橋,矢那川,,1400,流心（中央）,0.14,千葉県,快晴,23.3,16.9,0.73,0.84,0.14,,>30.0,8,9.7,0.9,2.7,3,2.20E+04,,1.8,0.042,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.4,,1.5,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10950,20180116,平川橋,矢那川,,1152,流心（中央）,0.13,千葉県,晴れ,12.7,8.4,0.65,0.25,0.04,,>30.0,8,12,1.2,2.7,2,3.50E+03,,1.5,0.055,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.1,,1.2,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20170515,富士見橋,矢那川,,1121,流心（中央）,0.14,千葉県,曇り,19.1,19,0.7,0.67,0.09,,>30.0,7.8,7.2,1,5.6,17,3.50E+05,,1.3,0.13,0.007,,,<0.0003,<0.1,0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.36,0.03,0.64,,0.67,,,,,,,,0.26,,,,,5,,1400,,4800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20170713,富士見橋,矢那川,,1155,流心（中央）,0.1,千葉県,晴れ,34.5,31.7,0.53,0.16,0.02,,>30.0,7.8,7.4,1.9,5.4,9,1.30E+04,,0.96,0.19,0.009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.21,,0.24,,<0.005,0.01,<0.1,0.4,<0.02,,0.34,,,,,6.1,,2700,,9800,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20171107,富士見橋,矢那川,,1035,流心（中央）,0.41,千葉県,快晴,21.6,16.5,2.08,2.09,0.07,,>30.0,7.8,9,0.6,2.8,2,1.30E+04,,1.7,0.063,0.006,,,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.14,<0.03,1.3,,1.3,,,,,,,,0.15,,,,,2.5,,490,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10960,20180116,富士見橋,矢那川,,905,流心（中央）,0.32,千葉県,晴れ,11.8,7.2,1.61,1.24,0.05,,>30.0,7.8,9.9,1.5,3.1,2,3.30E+03,,1.6,0.088,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.97,,1,,,,,,,,0.29,,,,,3,,860,,3000,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20170425,岩田橋,小櫃川上流,A,920,流心（中央）,0.21,千葉県,晴れ,20.1,15.8,1.05,1.9,0.23,,>30.0,7.9,9.6,0.8,4.4,9,3.30E+03,,0.79,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20170515,岩田橋,小櫃川上流,A,910,流心（中央）,0.22,千葉県,曇り,16.7,16.6,1.11,2.99,0.29,,>30.0,7.9,8.5,1.5,6.4,13,7.90E+04,,1,0.13,0.007,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.1,0.03,0.54,<0.1,0.57,<0.005,,,,,,,0.1,,,,,5.6,,22,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20170607,岩田橋,小櫃川上流,A,1150,流心（中央）,0.19,千葉県,曇り,23,19,0.95,2.28,0.24,,>30.0,8.1,9.3,0.7,5.2,7,1.40E+03,,0.73,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20170713,岩田橋,小櫃川上流,A,1438,流心（中央）,0.12,千葉県,晴れ,32.9,27.1,0.6,2.29,0.23,,>30.0,8.2,8.2,1.8,5.2,11,1.70E+03,,0.61,0.11,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.25,,0.28,,<0.005,<0.01,0.1,<0.1,<0.02,,<0.03,,,,,6.3,,28,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20170810,岩田橋,小櫃川上流,A,857,流心（中央）,0.21,千葉県,曇り,27.3,24.7,1.07,2.64,0.28,,>30.0,8.1,7.2,1,5,6,7.90E+03,,0.81,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20170905,岩田橋,小櫃川上流,A,845,流心（中央）,0.21,千葉県,曇り,21.5,19.1,1.08,2.65,0.28,,>30.0,8,8.1,2.5,5.9,13,9.40E+04,,0.97,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.58,,0.61,,,,,,,,,,,,,4.4,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20171026,岩田橋,小櫃川上流,A,951,流心（中央）,0.27,千葉県,晴れ,17.2,15.4,1.35,5.1,0.47,,20,7.8,9.3,1.2,6.4,34,1.70E+04,,0.84,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20171120,岩田橋,小櫃川上流,A,1123,流心（中央）,0.25,千葉県,曇り,10.4,10.7,1.26,3.23,0.32,,>30.0,7.7,10,0.7,4.4,12,3.30E+03,,0.72,0.095,0.002,,,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.09,<0.03,0.42,<0.1,0.45,<0.005,,,,,,,0.07,,,,,4.9,,23,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20171207,岩田橋,小櫃川上流,A,925,流心（中央）,0.22,千葉県,快晴,6.9,9,1.11,2.61,0.3,,>30.0,7.9,10,1,3.1,10,7.90E+02,,0.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20180116,岩田橋,小櫃川上流,A,916,流心（中央）,0.21,千葉県,晴れ,5.9,6.5,1.05,0.94,0.11,,>30.0,7.9,11,0.8,2.9,1,1.10E+03,,0.75,0.093,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.5,,0.53,,,,,,,,0.08,,,,,2.3,,29,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20180207,岩田橋,小櫃川上流,A,921,流心（中央）,0.22,千葉県,晴れ,4.4,6.7,1.13,1.28,0.12,,>30.0,8.1,11,0.8,3.2,1,7.90E+02,,0.58,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10970,20180306,岩田橋,小櫃川上流,A,940,流心（中央）,0.33,千葉県,曇り,8.9,9,1.69,12.4,0.77,,28,7.9,11,1.6,5.8,18,7.90E+03,,0.78,0.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.34,,0.37,,,,,,,,,,,,,3.3,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20170515,門生橋,小櫃川上流,A,955,流心（中央）,0.13,千葉県,曇り,17.3,15.5,0.27,0.3,0.26,,>30.0,8.1,9.6,0.6,4.5,<1,4.90E+03,,0.63,0.055,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.36,,0.39,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20170713,門生橋,小櫃川上流,A,1036,流心（中央）,0.07,千葉県,晴れ,27.6,25.3,0.14,0.08,0.08,,>30.0,8.5,9.1,1.6,3.8,1,1.30E+03,,0.49,0.084,<0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.14,,0.17,,,,,,,,,,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20171120,門生橋,小櫃川上流,A,1104,流心（中央）,0.09,千葉県,曇り,8.2,8.2,0.19,0.33,0.51,,>30.0,8.1,11,<0.5,2.9,<1,2.30E+03,,0.41,0.047,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.23,,0.26,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10975,20180116,門生橋,小櫃川上流,A,1026,流心（中央）,0.05,千葉県,晴れ,8.3,4.5,0.11,0.11,0.19,,>30.0,8.2,12,<0.5,2.2,<1,7.90E+02,,0.5,0.062,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.32,,0.35,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170425,小櫃橋,小櫃川下流,B,840,流心（中央）,0.15,千葉県,晴れ,19.4,17.1,0.79,0.86,0.03,,>30.0,7.8,7.7,1.3,4.5,8,3.30E+02,,0.93,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170515,小櫃橋,小櫃川下流,B,1232,流心（中央）,0.14,千葉県,曇り,26.1,20.6,0.72,2.98,0.15,,>30.0,7.9,7.4,1.7,7.1,8,4.90E+03,,1.3,0.18,0.003,<0.00006,0.001,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,0.16,0.03,0.56,<0.1,0.59,<0.005,,,,,,,0.13,,,,,6.4,,28,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170607,小櫃橋,小櫃川下流,B,800,流心（中央）,0.14,千葉県,晴れ,23.1,22.6,0.72,3.69,0.18,,>30.0,7.9,4.8,1.6,4.8,7,7.90E+02,,0.42,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170713,小櫃橋,小櫃川下流,B,1104,流心（中央）,0.18,千葉県,晴れ,32.6,30.3,0.94,6.54,0.21,,>30.0,8,6.4,2.1,4.9,6,1.70E+03,,0.5,0.16,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.1,,0.13,,<0.005,<0.01,<0.1,0.1,<0.02,,0.04,,,,,6.7,,890,,2700,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170810,小櫃橋,小櫃川下流,B,1056,流心（中央）,0.17,千葉県,曇り,29.4,27.8,0.85,4.92,0.17,,>30.0,7.8,4.6,1,4.4,8,7.90E+03,,0.82,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20170905,小櫃橋,小櫃川下流,B,918,流心（中央）,0.18,千葉県,曇り,24.1,22.2,0.93,8.46,0.31,,>30.0,8,7.8,3.1,4.6,14,7.00E+04,,1.1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,0.69,,0.72,,,,,,,,,,,,,3.2,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10980,20171026,小櫃橋,小櫃川下流,B,1340,流心（中央）,0.24,千葉県,晴れ,19.6,16.3,1.2,7.77,0.24,,14,7.8,9.7,1.1,6,59,7.90E+04,,1.1,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
