地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、2-ジクロロエチレン,１、２-ジクロロプロパン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルへキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
30030,20171026,船橋　１,東京湾（３）,C,943,上層（表層）,0.5,船橋市,晴れ,17.6,17.8,14.7,,,3,,7.7,5.9,,2.4,,,,1,0.11,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.54,,0.57,,,,,,,,0.27,2,0.1,,1.6,1.6,1,,29.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20171026,船橋　１,東京湾（３）,C,943,下層,13.7,船橋市,晴れ,17.6,19,14.7,,,3,,7.7,5.7,,1.8,,,,0.68,0.095,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,0.22,,0.24,,,,,,,,0.26,1.5,0.081,,,1.2,1,,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20171107,船橋　１,東京湾（３）,C,952,上層（表層）,0.5,船橋市,晴れ,18.4,17.4,14.3,,,3.2,,7.9,8,,2.5,,,,1,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.64,,0.69,,,,,,,,0.12,1.7,0.049,,8.6,1.7,1,,30.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20171107,船橋　１,東京湾（３）,C,952,下層,13.3,船橋市,晴れ,18.4,17.9,14.3,,,3.2,,7.7,4.5,,2.3,,,,0.92,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.35,,0.37,,,,,,,,0.24,1.7,0.1,,,1.4,1,,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20171206,船橋　１,東京湾（３）,C,943,上層（表層）,0.5,船橋市,晴れ,8.3,13.7,14.3,,,3.6,,7.8,4.8,,2.9,,1.70E+02,<0.5,1.1,0.1,0.005,<0.00006,0.0008,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.034,0.71,,0.74,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.23,2.8,0.095,,1.8,1.2,1,,31.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20171206,船橋　１,東京湾（３）,C,943,下層,13.3,船橋市,晴れ,8.3,14.2,14.3,,,3.6,,7.8,5.8,,1.9,,,,0.69,0.092,0.006,<0.00006,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.27,,0.29,,,,,,,,0.23,1.8,0.074,,,1,1,,33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180116,船橋　１,東京湾（３）,C,936,上層（表層）,0.5,船橋市,晴れ,7.9,7.7,13.9,,,1.5,,8.2,12,,3.7,,,,1.5,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,0.99,,1,,,,,,,,0.09,2.7,0.051,,23,2.1,1,,29.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180116,船橋　１,東京湾（３）,C,936,下層,12.9,船橋市,晴れ,7.9,9.2,13.9,,,1.5,,8,7.6,,4.8,,,,1.5,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.37,,0.41,,,,,,,,0.16,2.3,0.029,,,3.2,1,,32.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180208,船橋　１,東京湾（３）,C,940,上層（表層）,0.5,船橋市,晴れ,4.9,6.9,14.7,,,3.8,,8,9.3,,3,,1.10E+02,<0.5,1.3,0.1,0.007,0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,0.039,0.62,,0.65,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.08,2.4,0.059,,9.7,1.5,1,,31.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180208,船橋　１,東京湾（３）,C,940,下層,13.7,船橋市,晴れ,4.9,7.2,14.7,,,3.8,,8,8.6,,2.5,,,,0.93,0.1,0.003,0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.32,,0.35,,,,,,,,0.14,1.9,0.021,,,1.5,1,,32.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180314,船橋　１,東京湾（３）,C,935,上層（表層）,0.5,船橋市,晴れ,18.6,12.6,13.7,,,2.2,,8.1,8.9,,4,,,,1.7,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,1,,1,,,,,,,,0.3,3.3,0.076,,9.9,2.1,1,,27.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30030,20180314,船橋　１,東京湾（３）,C,935,下層,12.7,船橋市,晴れ,18.6,12.4,13.7,,,2.2,,8,6.5,,3,,,,0.92,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.28,,0.31,,,,,,,,0.26,2.2,0.023,,,1.6,1,,32.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170413,船橋　２,東京湾（９）,B,930,上層（表層）,0.5,船橋市,晴れ,18.9,13.4,12,,,2.9,,8.1,8.1,,2.4,,,,0.66,0.064,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.2,,0.22,,,,,,,,0.16,1.7,0.017,,5,1.4,1,,33.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170413,船橋　２,東京湾（９）,B,930,下層,11,船橋市,晴れ,18.9,13.2,12,,,2.9,,8,7.8,,2.3,,,,0.62,0.07,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.19,,0.21,,,,,,,,0.16,1.8,0.022,,,1.3,1,,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170509,船橋　２,東京湾（９）,B,1006,上層（表層）,0.5,船橋市,曇り,22,19.7,10.6,,,1.8,,8.8,13,,7.5,,,,1.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.05,,0.06,,,,,,,,0.04,4.3,0.006,,61,4,3,,28.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170509,船橋　２,東京湾（９）,B,1006,下層,9.6,船橋市,曇り,22,18.4,10.6,,,1.8,,8.3,7.1,,4.1,,,,0.71,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.11,,0.12,,,,,,,,0.09,3.1,0.004,,,2.4,1,,31.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170606,船橋　２,東京湾（９）,B,1033,上層（表層）,0.5,船橋市,曇り,27,23.2,11.6,,,2.7,,8.4,7.6,,4.2,,2.00E+00,<0.5,0.55,0.1,0.006,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,<0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.005,0.04,,0.045,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.11,3.1,0.007,,14,2.1,1,,30.85,,,<0.002,<0.001,,,,,,<0.008,<0.004,<0.006,<0.02,<0.0008,<0.0005,<0.0003,<0.004,<0.004,<0.005,<0.0008,<0.0008,<0.003,<0.0008,<0.0001,<0.06,<0.04,<0.006,0.009,<0.0002,<0.00004,0.08,0.0027,<0.02,<0.003,<0.00004,<0.002,<0.001
30040,20170606,船橋　２,東京湾（９）,B,1033,下層,10.6,船橋市,曇り,27,19,11.6,,,2.7,,7.8,3.1,,3.9,,,,0.77,0.16,0.005,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,0.012,,,,,,,,0.47,2.7,0.1,,,1.6,1,,33.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170704,船橋　２,東京湾（９）,B,1010,上層（表層）,0.5,船橋市,曇り,28.3,25.9,11.6,,,1,,8.9,12,,11,,,,2.3,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,0.012,,,,,,,,0.04,4.9,0.007,,200,4.3,2,,29.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170704,船橋　２,東京湾（９）,B,1010,下層,10.6,船橋市,曇り,28.3,23,,,,1,,8.2,5.2,,2.7,,,,0.43,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007,0.01,,0.017,,,,,,,,0.11,2.3,0.034,,,2.2,1,,31.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170822,船橋　２,東京湾（９）,B,1015,上層（表層）,0.5,船橋市,晴れ,31.5,27.6,9,,,0.8,,8.7,12,,5.3,,1.30E+02,<0.5,0.91,0.092,0.004,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,<0.002,0.01,,0.012,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.08,3.1,0.005,,110,2.6,1,,25.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170822,船橋　２,東京湾（９）,B,1015,下層,8,船橋市,晴れ,31.5,26.1,9,,,0.8,,7.9,3.6,,2.7,,,,0.78,0.14,0.005,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.05,,0.084,,,,,,,,0.22,1.6,0.063,,,1.6,1,,32.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170905,船橋　２,東京湾（９）,B,1005,上層（表層）,0.5,船橋市,曇り,27.8,24.4,9.5,,,1.5,,8.3,9.8,,3.9,,,,0.58,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.01,,0.012,,,,,,,,0.03,2.5,0.004,,50,1.9,1,,30.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20170905,船橋　２,東京湾（９）,B,1005,下層,8.5,船橋市,曇り,27.8,21.6,9.5,,,1.5,,7.9,4.5,,2.7,,,,0.68,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.07,,0.082,,,,,,,,0.26,1.8,0.099,,,1.5,1,,32.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20171026,船橋　２,東京湾（９）,B,1012,上層（表層）,0.5,船橋市,晴れ,18.6,17.9,12.5,,,2.2,,7.8,6.6,,2.1,,,,0.9,0.083,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.44,,0.47,,,,,,,,0.23,1.8,0.068,,0.9,1.4,1,,29.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20171026,船橋　２,東京湾（９）,B,1012,下層,11.5,船橋市,晴れ,18.6,19.2,12.5,,,2.2,,7.9,5.8,,1.7,,,,0.66,0.077,0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.25,,0.28,,,,,,,,0.15,1.5,0.055,,,1.1,1,,32.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20171107,船橋　２,東京湾（９）,B,1021,上層（表層）,0.5,船橋市,晴れ,19,17.3,12.3,,,3.5,,8.1,9.6,,2.4,,,,0.72,0.082,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.032,0.36,,0.39,,,,,,,,0.03,1.6,0.017,,14,1.7,1,,30.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20171107,船橋　２,東京湾（９）,B,1021,下層,11.3,船橋市,晴れ,19,18.4,12.3,,,3.5,,7.8,5.1,,1.8,,,,0.76,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.37,,0.41,,,,,,,,0.15,1.6,0.058,,,1.2,1,,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20171206,船橋　２,東京湾（９）,B,1020,上層（表層）,0.5,船橋市,晴れ,8.4,13.8,12.8,,,2.7,,7.9,7.2,,2.3,,<2.0E+00,<0.5,0.72,0.075,0.003,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.038,0.4,,0.43,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.13,2.1,0.042,,7.8,1.1,1,,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20171206,船橋　２,東京湾（９）,B,1020,下層,11.8,船橋市,晴れ,8.4,14.2,12.8,,,2.7,,7.9,6,,2.1,,,,0.72,0.08,0.004,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.36,,0.39,,,,,,,,0.17,2.1,0.053,,,1,1,,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20180116,船橋　２,東京湾（９）,B,957,上層（表層）,0.5,船橋市,晴れ,8.3,8,8.4,,,1.6,,8.3,12,,3.3,,,,0.93,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,0.37,,0.41,,,,,,,,0.03,1.7,<0.003,,34,2.3,1,,32.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20180116,船橋　２,東京湾（９）,B,957,下層,7.4,船橋市,晴れ,8.3,8.9,8.4,,,1.6,,8.2,11,,3.4,,,,0.86,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.36,,0.39,,,,,,,,0.03,1.7,0.004,,,2.1,1,,32.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20180208,船橋　２,東京湾（９）,B,1015,上層（表層）,0.5,船橋市,晴れ,5.2,7,8.1,,,3.8,,8.1,10,,2.5,,<2.0E+00,<0.5,0.87,0.084,0.006,0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.001,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,,,,,,<0.001,,0.037,0.35,,0.38,,<0.005,<0.01,<0.1,<0.1,<0.02,,0.03,1.7,0.007,,17,1.6,1,,32.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20180208,船橋　２,東京湾（９）,B,1015,下層,7.1,船橋市,晴れ,5.2,7.4,8.1,,,3.8,,8.1,9.8,,2.4,,,,0.86,0.071,0.006,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,0.037,0.35,,0.38,,,,,,,,0.08,1.7,0.009,,,1.6,1,,32.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20180314,船橋　２,東京湾（９）,B,958,上層（表層）,0.5,船橋市,晴れ,18.9,13.1,7.1,,,2.5,,8.3,10,,3.8,,,,1,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.37,,0.4,,,,,,,,0.07,2.3,0.006,,24,2.4,1,,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30040,20180314,船橋　２,東京湾（９）,B,958,下層,6.1,船橋市,晴れ,18.9,12.7,7.1,,,2.5,,8.1,8.7,,3.2,,,,0.98,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.33,,0.36,,,,,,,,0.07,2,0.006,,,1.9,1,,31.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170411,東京湾　３,東京湾（９）,B,1143,上層（表層）,0.5,千葉県,雨,8.8,13.1,4.9,,,2.4,,8.3,8.7,,3,,,,0.74,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.3,,0.31,,,,,,,,0.17,1.7,0.021,2.80E+03,9.8,1.5,1.3,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170411,東京湾　３,東京湾（９）,B,1147,下層,3.9,千葉県,雨,8.8,13.2,4.9,,,2.4,,8.2,8.6,,2.8,,,,0.67,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.48,,0.49,,,,,,,,0.12,,0.022,,,1.5,1.3,,31.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170511,東京湾　３,東京湾（９）,B,1136,上層（表層）,0.5,千葉県,快晴,22,20.7,4.7,,,2.7,,8.5,9.3,,5.4,,<2.0E+00,<0.5,0.81,0.086,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,0.13,,0.16,,,,,,,,0.11,3.6,0.037,7.80E+03,30,2.8,2.1,,28.24,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170511,東京湾　３,東京湾（９）,B,1139,下層,3.7,千葉県,快晴,22,18.4,4.7,,,2.7,,8.4,5.8,,5.1,,,,0.66,0.077,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.11,,0.13,,,,,,,,0.18,,0.035,,,2.3,1.9,,29.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170606,東京湾　３,東京湾（９）,B,1259,上層（表層）,0.5,千葉県,薄曇り,22.6,23.2,5.8,,,2.5,,8.6,10,,5.2,,,,1.2,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,0.035,,,,,,,,0.19,3.3,0.024,1.90E+04,30,2.6,1.9,,29.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170606,東京湾　３,東京湾（９）,B,1303,下層,4.8,千葉県,薄曇り,22.6,21.9,5.8,,,2.5,,8.5,6.7,,4.9,,,,1.1,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,0.06,,0.064,,,,,,,,0.12,,0.022,,,2.4,2,,29.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170704,東京湾　３,東京湾（９）,B,1218,上層（表層）,0.5,千葉県,曇り,28.4,26.2,5.8,,,0.5,,8.9,8.9,,11,,1.30E+01,<0.5,2.2,0.31,<0.001,<0.00006,<0.0006,<0.0003,<0.1,<0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.002,0.01,,0.012,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.07,3.9,0.086,1.10E+04,180,6.7,2.6,,28.17,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170704,東京湾　３,東京湾（９）,B,1223,下層,4.8,千葉県,曇り,28.4,24.7,5.8,,,0.5,,8.7,8.5,,5.7,,,,0.73,0.086,<0.001,<0.00006,<0.0006,,,,,,,,,,,,,,,,,,,,,,,,,<0.002,0.02,,0.022,,,,,,,,0.09,,0.02,,,4.6,2.3,,28.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170802,東京湾　３,東京湾（９）,B,1242,上層（表層）,0.5,千葉県,時々雨,24.6,26.1,5.6,,,2,,8.5,7.5,,5.6,,,,0.95,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,0.16,,0.17,,,,,,,,0.09,3.7,0.042,2.40E+04,35,4.6,1.9,,27.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170802,東京湾　３,東京湾（９）,B,1247,下層,4.6,千葉県,時々雨,24.6,26,5.6,,,2,,8.4,4.8,,5.8,,,,0.76,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,0.14,,0.15,,,,,,,,0.1,,0.048,,,3.7,2.2,,28.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170906,東京湾　３,東京湾（９）,B,1125,上層（表層）,0.5,千葉県,一時雨,22.7,23.3,4.9,,,2.4,,8.4,9.1,,3.9,,,,0.79,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005,0.03,,0.035,,,,,,,,0.03,2.7,0.025,9.70E+03,29,2.6,1.6,,29.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20170906,東京湾　３,東京湾（９）,B,1128,下層,3.9,千葉県,一時雨,22.7,23.3,4.9,,,2.4,,8.4,6.9,,3.8,,,,0.51,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,0.01,,0.024,,,,,,,,0.04,,0.026,,,2.7,1.6,,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20171011,東京湾　３,東京湾（９）,B,1125,上層（表層）,0.5,千葉県,曇り,22.2,23.1,5.8,,,1.5,,8.7,16,,4.3,,,,1,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.12,,0.12,,,,,,,,0.01,2.8,0.013,5.00E+04,97,4.7,2,,27.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20171011,東京湾　３,東京湾（９）,B,1128,下層,4.8,千葉県,曇り,22.2,22.6,5.8,,,1.5,,8.6,9.1,,4.2,,,,0.95,0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.12,,0.12,,,,,,,,<0.01,,0.028,,,4.1,1.9,,27.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20171107,東京湾　３,東京湾（９）,B,1145,上層（表層）,0.5,千葉県,快晴,18.3,18,5.6,,,4.4,,8.2,9.8,,2.5,,<2.0E+00,<0.5,0.84,0.061,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.4,,0.43,,,,,,,,0.04,1.8,0.033,3.00E+03,9.9,1.8,1.4,,29.91,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20171107,東京湾　３,東京湾（９）,B,1148,下層,4.6,千葉県,快晴,18.3,18,5.6,,,4.4,,8.2,10,,2.3,,,,0.9,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034,0.34,,0.37,,,,,,,,0.04,,0.027,,,1.8,1.4,,30.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20171204,東京湾　３,東京湾（９）,B,1345,上層（表層）,0.5,千葉県,曇り,12.7,14.8,5.8,,,4.4,,8,6.1,,2.2,,,,0.88,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.42,,0.45,,,,,,,,0.15,1.9,0.062,5.30E+02,2.2,0.9,0.9,,31.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20171204,東京湾　３,東京湾（９）,B,1350,下層,4.8,千葉県,曇り,12.7,15.3,5.8,,,4.4,,8,5.5,,1.7,,,,0.65,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,0.35,,0.38,,,,,,,,0.13,,0.061,,,1,1,,31.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20180119,東京湾　３,東京湾（９）,B,1230,上層（表層）,0.5,千葉県,曇り,9.8,9.6,6.4,,,2.3,,8.1,11,,2.6,,2.00E+00,<0.5,0.75,0.066,0.001,<0.00006,0.0059,<0.0003,<0.1,<0.001,<0.005,0.003,<0.0005,,,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,0.038,0.33,,0.36,<0.005,,,,,,,0.06,2.3,0.018,4.70E+03,19,3.1,1.4,,31.48,,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20180119,東京湾　３,東京湾（９）,B,1235,下層,5.4,千葉県,曇り,9.8,9.6,6.4,,,2.3,,7.9,9.7,,2.2,,,,0.74,0.065,0.002,<0.00006,0.0021,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.32,,0.35,,,,,,,,0.07,,0.019,,,2.9,1.4,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20180206,東京湾　３,東京湾（９）,B,1255,上層（表層）,0.5,千葉県,快晴,6.7,8.6,5.3,,,4.5,,8.4,10,,2.2,,,,0.73,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,0.49,,0.52,,,,,,,,0.05,1.8,0.023,1.00E+03,2.7,1.6,1.6,,31.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20180206,東京湾　３,東京湾（９）,B,1259,下層,4.3,千葉県,快晴,6.7,8.2,5.3,,,4.5,,8.5,10,,1.8,,,,0.75,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,0.37,,0.4,,,,,,,,0.03,,0.021,,,1.5,1.4,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30050,20180302,東京湾　３,東京湾（９）,B,1410,上層（表層）,0.5,千葉県,快晴,13.3,10.1,5.6,,,1.8,,8.5,11,,3.1,,,,0.79,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,0.33,,0.36,,,,,,,,0.04,2.1,0.02,8.80E+03,24,3,1.3,,30.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
