地点コード,測定年月日,地点名称(漢字),水域名称(漢字),類型,測定時刻,採取位置,採取水深,調査機関,天候,気温,水温,全水深,流量(河川),平均流速(河川),透明度（湖沼・海域）,透視度(河川･湖沼),ｐＨ,ＤＯ,ＢＯＤ,ＣＯＤ,ＳＳ,大腸菌群数,n-ヘキサン抽出物質,全窒素,全リン,全亜鉛,ノニルフェノール,ＬＡＳ,カドミウム,全シアン,鉛,六価クロム,砒素,総水銀,アルキル水銀,ＰＣＢ,ジクロロメタン,四塩化炭素,１、２-ジクロロエタン,１、１-ジクロロエチレン,シス-１、２-ジクロロエチレン,１、１、１-トリクロロエタン,１、１、２-トリクロロエタン,トリクロロエチレン,テトラクロロエチレン,１、３-ジクロロプロペン,チウラム,シマジン,チオベンカルブ,ベンゼン,セレン,ふっ素,亜硝酸性窒素,硝酸性窒素,ほう素,硝酸性窒素及び亜硝酸性窒素,１、４-ジオキサン,フェノール類,銅,溶解性鉄,溶解性マンガン,クロム,ＥＰＮ,アンモニア性窒素,溶解性ＣＯＤ,リン酸性リン,プランクトン総数,クロロフィルａ,ＴＯＣ,ＤＯＣ,電気伝導率,塩分量(海域),塩化物イオン,陰イオン界面活性剤,アンチモン,ニッケル,トリハロメタン生成能,クロロホルム生成能,ブロモジクロロメタン生成能,ジブロモクロロメタン生成能,ブロモホルム生成能,クロロホルム,トランス-1、２-ジクロロエチレン,１、２-ジクロロプロペン,p-ジクロロベンゼン,イソキサチオン,ダイアジノン,フェニトロチオン,イソプロチオラン,オキシン銅,クロロタロニル,プロピザミド,ジクロルボス,フェノブカルブ,イプロベンホス,クロルニトロフェン,トルエン,キシレン,フタル酸ジエチルヘキシル,モリブデン,塩化ビニルモノマー,エピクロロヒドリン,全マンガン,ウラン,フェノール,ホルムアルデヒド,４-ｔ-オクチルフェノール,アニリン,２、４-ジクロロフェノール
11020,20170201,養老大橋,養老川下流,C,1330,1,0.2,市原市,晴れ,9.8,10.1,2.42,36.5,0.21,,>30.0,8.2,10,1.1,4.6,6,7.90E+02,,1.1,0.06,0.002,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,,<0.03,0.6,,0.63,<0.005,<0.005,<0.01,<0.1,<0.1,<0.02,,0.12,,0.046,,,3.6,,1200,,4400,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11020,20170301,養老大橋,養老川下流,C,1240,1,0.2,市原市,晴れ,10.4,12.1,0.59,6.85,0.05,,>30.0,8.2,11,3.6,5.7,7,3.30E+02,,0.95,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46,<0.03,0.4,1.9,0.43,,,,,,,,0.15,,0.036,,,4.2,,2100,,8000,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20160420,新瀬又橋,村田川,C,1125,1,0.2,市原市,晴れ,17.2,15.5,1.47,0.18,0.02,,>30.0,8.2,10,0.5,2.2,4,1.30E+03,,1.8,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.4,,1.4,,,,,,,,<0.03,,0.056,,,1.7,,27,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20160523,新瀬又橋,村田川,C,1030,1,0.2,市原市,晴れ,26.1,19.5,1.5,0.12,0.01,,>30.0,8.1,9.8,1.3,1.9,1,3.30E+03,,1.8,0.043,,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,0.03,1.4,<0.1,1.4,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.11,,0.037,,,2.4,,27,,13,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20160607,新瀬又橋,村田川,C,1020,1,0.2,市原市,曇り,23.1,18,1.29,0.23,0.02,,>30.0,8.1,9.6,<0.5,2,<1,3.30E+03,,1.5,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.2,,1.3,,,,,,,,0.06,,0.035,,,1.6,,26,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20160707,新瀬又橋,村田川,C,1025,1,0.2,市原市,晴れ,33.4,21.4,1.72,0.6,0.05,,>30.0,8,9.1,0.6,1.8,2,2.40E+03,,1.6,0.048,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.3,,1.3,,,,,,,,0.16,,0.025,,,1.5,,27,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20160825,新瀬又橋,村田川,C,1610,1,0.2,市原市,晴れ,30,23.5,1.34,0.77,0.07,,>30.0,7.9,8.6,0.6,4.5,9,7.90E+04,,1.3,0.065,,,,<0.0005,<0.1,0.001,<0.005,0.002,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,0.93,<0.1,0.96,<0.005,<0.005,<0.01,0.4,<0.1,<0.02,,0.11,,0.056,,,3.4,,21,,9,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20160928,新瀬又橋,村田川,C,1120,1,0.2,市原市,曇り,31,22.2,1.37,1.22,0.13,,>30.0,7.9,8.6,0.7,3,2,4.90E+04,,1.5,0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.2,,1.2,,,,,,,,<0.03,,0.049,,,2.4,,24,,10,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20161005,新瀬又橋,村田川,C,1030,1,0.2,市原市,曇り,25.8,20.3,1.6,0.38,0.03,,>30.0,8.1,9.3,0.6,2.9,4,2.40E+04,,1.5,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.2,,1.2,,,,,,,,0.1,,0.034,,,2.2,,25,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20161118,新瀬又橋,村田川,C,950,1,0.2,市原市,晴れ,13,13.1,1.26,0.41,0.05,,>30.0,8.1,10,<0.5,2.1,<1,2.40E+03,,1.8,0.045,0.002,,,<0.0005,<0.1,<0.001,<0.005,0.001,<0.0005,,<0.0005,<0.002,<0.0002,<0.0004,<0.01,<0.004,<0.1,<0.0006,<0.001,<0.001,<0.0002,<0.0006,<0.0003,<0.002,<0.001,<0.001,<0.08,<0.03,1.6,<0.1,1.6,<0.005,<0.005,<0.01,0.2,<0.1,<0.02,,0.1,,0.033,,,2.3,,26,,12,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,20161207,新瀬又橋,村田川,C,1405,1,0.2,市原市,晴れ,12.9,11.6,1.3,0.32,0.03,,>30.0,8,10,0.6,2.1,<1,3.30E+02,,1.8,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,<0.03,1.5,,1.5,,,,,,,,<0.03,,0.033,,,1.2,,26,,11,<0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
